,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Increasing,New Cases EMA,New Cases Difference,New Deaths EMA,New Deaths Difference,New Recovered EMA,New Recovered Difference,New Cases Upper,New Cases Lower,New Deaths Upper,New Deaths Lower,New Recovered Upper,New Recovered Lower
333,2021-01-29,Indonesia,13802.0,187.0,10138.0,3477,1051795,29518,852260,170017,1,12183.6152318254,1618.3847681745992,330.8689508691179,-143.8689508691179,9928.889825393222,209.11017460677795,25183.615231825403,-816.3847681745992,710.868950869118,-49.131049130882104,19228.88982539322,628.889825393222
334,2021-01-30,Indonesia,14518.0,210.0,10242.0,4066,1066313,29728,862502,174083,1,12507.292185460321,2010.707814539679,302.0951606952943,-92.09516069529428,9970.711860314577,271.2881396854227,25507.29218546032,-492.707814539679,682.0951606952942,-77.90483930470572,19270.71186031458,670.7118603145773
335,2021-01-31,Indonesia,12001.0,270.0,10719.0,1012,1078314,29998,873221,175095,0,12909.433748368258,-908.4337483682575,283.6761285562354,-13.676128556235426,10024.969488251661,694.0305117483385,25909.433748368258,-90.56625163174249,663.6761285562354,-96.32387144376457,19324.969488251663,724.9694882516615
336,2021-02-01,Indonesia,10994.0,279.0,10461.0,254,1089308,30277,883682,175349,0,12727.746998694607,-1733.746998694607,280.9409028449884,-1.9409028449883863,10163.77559060133,297.2244093986701,25727.74699869461,-272.2530013053929,660.9409028449884,-99.05909715501161,19463.77559060133,863.7755906013299
337,2021-02-02,Indonesia,10379.0,304.0,12848.0,-2773,1099687,30581,896530,172576,0,12380.997598955688,-2001.9975989556879,280.55272227599073,23.44727772400927,10223.220472481065,2624.7795275189346,25380.997598955688,-619.0024010443121,660.5527222759907,-99.44727772400927,19523.220472481065,923.2204724810654
338,2021-02-03,Indonesia,11984.0,189.0,9135.0,2660,1111671,30770,905665,175236,1,11980.598079164552,3.4019208354475268,285.2421778207926,-96.24217782079262,10748.176377984853,-1613.1763779848534,24980.598079164552,-1019.4019208354475,665.2421778207927,-94.75782217920738,20048.176377984855,1448.1763779848534
339,2021-02-04,Indonesia,11434.0,231.0,11641.0,-438,1123105,31001,917306,174798,0,11981.278463331644,-547.2784633316442,265.9937422566341,-34.99374225663411,10425.541102387882,1215.4588976121177,24981.278463331644,-1018.7215366683558,645.993742256634,-114.0062577433659,19725.541102387884,1125.5411023878823
340,2021-02-05,Indonesia,11749.0,201.0,9674.0,1874,1134854,31202,926980,176672,1,11871.822770665316,-122.82277066531606,258.9949938053073,-57.994993805307274,10668.632881910307,-994.6328819103073,24871.822770665316,-1128.177229334684,638.9949938053073,-121.00500619469273,19968.632881910307,1368.6328819103073
341,2021-02-06,Indonesia,12156.0,191.0,12204.0,-239,1147010,31393,939184,176433,1,11847.258216532253,308.74178346774715,247.3959950442458,-56.39599504424581,10469.706305528245,1734.2936944717549,24847.258216532253,-1152.7417834677472,627.3959950442459,-132.6040049557542,19769.706305528245,1169.7063055282451
342,2021-02-07,Indonesia,10827.0,163.0,10806.0,-142,1157837,31556,949990,176291,0,11909.006573225803,-1082.0065732258026,236.11679603539665,-73.11679603539665,10816.565044422598,-10.565044422597566,24909.0065732258,-1090.9934267741974,616.1167960353966,-143.88320396460335,20116.565044422598,1516.5650444225976
343,2021-02-08,Indonesia,8242.0,207.0,13038.0,-5003,1166079,31763,963028,171288,0,11692.605258580643,-3450.605258580643,221.49343682831733,-14.493436828317328,10814.45203553808,2223.547964461921,24692.605258580643,-1307.3947414193572,601.4934368283173,-158.50656317168267,20114.45203553808,1514.4520355380791
344,2021-02-09,Indonesia,8700.0,213.0,10424.0,-1937,1174779,31976,973452,169351,1,11002.484206864514,-2302.484206864514,218.59474946265388,-5.59474946265388,11259.161628430464,-835.1616284304637,24002.484206864516,-1997.515793135486,598.5947494626539,-161.40525053734612,20559.161628430462,1959.1616284304637
345,2021-02-10,Indonesia,8776.0,191.0,9520.0,-935,1183555,32167,982972,168416,1,10541.987365491612,-1765.9873654916119,217.47579957012312,-26.475799570123115,11092.129302744372,-1572.1293027443717,23541.987365491612,-2458.012634508388,597.4757995701232,-162.52420042987688,20392.12930274437,1792.1293027443717
346,2021-02-11,Indonesia,8435.0,214.0,10145.0,-1924,1191990,32381,993117,166492,0,10188.78989239329,-1753.7898923932898,212.1806396560985,1.8193603439015078,10777.703442195498,-632.7034421954977,23188.789892393288,-2811.21010760671,592.1806396560985,-167.8193603439015,20077.703442195496,1477.7034421954977
347,2021-02-12,Indonesia,9869.0,275.0,11000.0,-1406,1201859,32656,1004117,165086,1,9838.031913914632,30.96808608536776,212.54451172487882,62.45548827512118,10651.162753756398,348.83724624360184,22838.03191391463,-3161.9680860853678,592.5445117248788,-167.45548827512118,19951.162753756398,1351.1627537563982
348,2021-02-13,Indonesia,8844.0,280.0,11919.0,-3355,1210703,32936,1016036,161731,0,9844.225531131706,-1000.2255311317058,225.03560937990306,54.964390620096935,10720.930203005119,1198.0697969948815,22844.225531131706,-3155.774468868294,605.035609379903,-154.96439062009694,20020.93020300512,1420.9302030051185
349,2021-02-14,Indonesia,6765.0,247.0,9237.0,-2719,1217468,33183,1025273,159012,0,9644.180424905364,-2879.180424905364,236.02848750392246,10.971512496077537,10960.544162404094,-1723.544162404094,22644.180424905364,-3355.819575094636,616.0284875039224,-143.97151249607754,20260.544162404094,1660.544162404094
350,2021-02-15,Indonesia,6462.0,184.0,6792.0,-514,1223930,33367,1032065,158498,0,9068.344339924291,-2606.3443399242915,238.222790003138,-54.22279000313799,10615.835329923275,-3823.835329923275,22068.34433992429,-3931.6556600757085,618.222790003138,-141.777209996862,19915.835329923277,1315.835329923275
351,2021-02-16,Indonesia,10029.0,229.0,7609.0,2191,1233959,33596,1039674,160689,1,8547.075471939434,1481.9245280605664,227.3782320025104,1.6217679974895987,9851.06826393862,-2242.0682639386196,21547.07547193943,-4452.924528060566,607.3782320025105,-152.6217679974896,19151.06826393862,551.0682639386196
352,2021-02-17,Indonesia,9687.0,192.0,8002.0,1493,1243646,33788,1047676,162182,0,8843.460377551546,843.5396224484539,227.70258560200836,-35.702585602008355,9402.654611150896,-1400.654611150896,21843.460377551546,-4156.539622448454,607.7025856020084,-152.29741439799164,18702.654611150894,102.65461115089602
353,2021-02-18,Indonesia,9039.0,181.0,10546.0,-1688,1252685,33969,1058222,160494,0,9012.168302041237,26.83169795876347,220.5620684816067,-39.5620684816067,9122.523688920717,1423.4763110792828,22012.16830204124,-3987.8316979587635,600.5620684816067,-159.4379315183933,18422.523688920715,-177.47631107928282
354,2021-02-19,Indonesia,10614.0,183.0,10783.0,-352,1263299,34152,1069005,160142,1,9017.534641632988,1596.4653583670115,212.64965478528535,-29.64965478528535,9407.218951136574,1375.781048863426,22017.53464163299,-3982.4653583670115,592.6496547852853,-167.35034521471465,18707.218951136572,107.2189511365741
355,2021-02-20,Indonesia,8054.0,164.0,9835.0,-1945,1271353,34316,1078840,158197,0,9336.827713306391,-1282.8277133063912,206.7197238282283,-42.7197238282283,9682.37516090926,152.62483909074035,22336.82771330639,-3663.172286693609,586.7197238282283,-173.2802761717717,18982.375160909258,382.37516090925965
356,2021-02-21,Indonesia,7300.0,173.0,8236.0,-1109,1278653,34489,1087076,157088,0,9080.262170645114,-1780.2621706451137,198.17577906258265,-25.17577906258265,9712.900128727408,-1476.9001287274077,22080.262170645114,-3919.7378293548863,578.1757790625827,-181.82422093741735,19012.900128727408,412.9001287274077
357,2021-02-22,Indonesia,10180.0,202.0,9918.0,60,1288833,34691,1096994,157148,1,8724.209736516092,1455.7902634839083,193.1406232500661,8.859376749933887,9417.520102981927,500.47989701807273,21724.20973651609,-4275.790263483908,573.1406232500661,-186.8593767499339,18717.52010298193,117.52010298192727
358,2021-02-23,Indonesia,9775.0,323.0,7996.0,1456,1298608,35014,1104990,158604,0,9015.367789212873,759.6322107871274,194.9124986000529,128.0875013999471,9517.616082385543,-1521.6160823855425,22015.367789212873,-3984.6322107871274,574.9124986000529,-185.0875013999471,18817.616082385543,217.61608238554254
359,2021-02-24,Indonesia,7533.0,240.0,7735.0,-442,1306141,35254,1112725,158162,0,9167.294231370299,-1634.2942313702988,220.52999888004234,19.470001119957658,9213.292865908435,-1478.2928659084355,22167.2942313703,-3832.705768629701,600.5299988800423,-159.47000111995766,18513.292865908435,-86.70713409156451
360,2021-02-25,Indonesia,8493.0,264.0,8686.0,-457,1314634,35518,1121411,157705,1,8840.43538509624,-347.43538509623977,224.4239991040339,39.576000895966104,8917.634292726749,-231.63429272674875,21840.43538509624,-4159.56461490376,604.4239991040339,-155.5760008959661,18217.634292726747,-382.36570727325125
361,2021-02-26,Indonesia,8232.0,268.0,7261.0,703,1322866,35786,1128672,158408,0,8770.948308076991,-538.9483080769915,232.33919928322715,35.660800716772854,8871.307434181399,-1610.307434181399,21770.948308076993,-4229.051691923009,612.3391992832271,-147.66080071677285,18171.3074341814,-428.692565818601
362,2021-02-27,Indonesia,6208.0,195.0,7382.0,-1369,1329074,35981,1136054,157039,0,8663.158646461594,-2455.158646461594,239.47135942658173,-44.47135942658173,8549.24594734512,-1167.24594734512,21663.158646461594,-4336.841353538406,619.4713594265818,-140.52864057341827,17849.24594734512,-750.7540526548801
363,2021-02-28,Indonesia,5560.0,185.0,6649.0,-1274,1334634,36166,1142703,155765,0,8172.126917169276,-2612.1269171692757,230.5770875412654,-45.5770875412654,8315.796757876096,-1666.7967578760963,21172.126917169277,-4827.873082830724,610.5770875412654,-149.4229124587346,17615.796757876094,-984.2032421239037
364,2021-03-01,Indonesia,6680.0,159.0,9212.0,-2691,1341314,36325,1151915,153074,1,7649.7015337354205,-969.7015337354205,221.46167003301233,-62.461670033012325,7982.437406300877,1229.5625936991228,20649.70153373542,-5350.2984662645795,601.4616700330123,-158.53832996698767,17282.437406300876,-1317.5625936991228
365,2021-03-02,Indonesia,5712.0,193.0,8948.0,-3429,1347026,36518,1160863,149645,0,7455.761226988337,-1743.7612269883366,208.96933602640988,-15.969336026409877,8228.349925040702,719.6500749592979,20455.761226988336,-5544.238773011663,588.9693360264099,-171.03066397359012,17528.349925040704,-1071.6500749592979
366,2021-03-03,Indonesia,6808.0,203.0,9053.0,-2448,1353834,36721,1169916,147197,1,7107.00898159067,-299.0089815906704,205.7754688211279,-2.7754688211279017,8372.279940032562,680.7200599674379,20107.00898159067,-5892.99101840933,585.7754688211279,-174.2245311788721,17672.27994003256,-927.7200599674379
367,2021-03-04,Indonesia,7264.0,176.0,6440.0,648,1361098,36897,1176356,147845,1,7047.207185272537,216.79281472746334,205.22037505690233,-29.220375056902327,8508.42395202605,-2068.4239520260508,20047.207185272535,-5952.792814727463,585.2203750569023,-174.77962494309767,17808.423952026053,-791.5760479739492
368,2021-03-05,Indonesia,6971.0,129.0,6331.0,511,1368069,37026,1182687,148356,0,7090.5657482180295,-119.56574821802951,199.37630004552187,-70.37630004552187,8094.739161620841,-1763.7391616208406,20090.56574821803,-5909.4342517819705,579.3763000455219,-180.62369995447813,17394.73916162084,-1205.2608383791594
369,2021-03-06,Indonesia,5767.0,128.0,6823.0,-1184,1373836,37154,1189510,147172,0,7066.652598574424,-1299.6525985744238,185.30104003641753,-57.30104003641753,7741.991329296673,-918.991329296673,20066.652598574423,-5933.347401425576,565.3010400364176,-194.69895996358247,17041.991329296674,-1558.008670703327
370,2021-03-07,Indonesia,5826.0,112.0,5146.0,568,1379662,37266,1194656,147740,1,6806.722078859539,-980.7220788595387,173.84083202913402,-61.84083202913402,7558.193063437339,-2412.1930634373393,19806.722078859537,-6193.277921140461,553.840832029134,-206.15916797086598,16858.19306343734,-1741.8069365626607
371,2021-03-08,Indonesia,6894.0,281.0,8725.0,-2112,1386556,37547,1203381,145628,1,6610.577663087631,283.42233691236925,161.47266562330722,119.52733437669278,7075.7544507498715,1649.2455492501285,19610.57766308763,-6389.422336912369,541.4726656233072,-218.52733437669278,16375.754450749871,-2224.2455492501285
372,2021-03-09,Indonesia,6389.0,210.0,7496.0,-1317,1392945,37757,1210877,144311,0,6667.262130470105,-278.26213047010515,185.3781324986458,24.62186750135419,7405.603560599898,90.39643940010228,19667.262130470106,-6332.737869529895,565.3781324986458,-194.6218675013542,16705.6035605999,-1894.3964394001023
373,2021-03-10,Indonesia,5633.0,175.0,5556.0,-98,1398578,37932,1216433,144213,0,6611.609704376085,-978.6097043760847,190.30250599891664,-15.302505998916644,7423.682848479918,-1867.682848479918,19611.609704376086,-6388.390295623915,570.3025059989167,-189.69749400108336,16723.68284847992,-1876.317151520082
374,2021-03-11,Indonesia,5144.0,117.0,8170.0,-3143,1403722,38049,1224603,141070,0,6415.8877635008685,-1271.8877635008685,187.24200479913333,-70.24200479913333,7050.146278783935,1119.8537212160654,19415.88776350087,-6584.1122364991315,567.2420047991334,-192.75799520086667,16350.146278783934,-2249.8537212160654
375,2021-03-12,Indonesia,6412.0,180.0,6851.0,-619,1410134,38229,1231454,140451,1,6161.510210800695,250.48978919930505,173.19360383930666,6.806396160693339,7274.117023027148,-423.1170230271482,19161.510210800694,-6838.489789199305,553.1936038393067,-206.80639616069334,16574.11702302715,-2025.8829769728518
376,2021-03-13,Indonesia,4607.0,100.0,6016.0,-1509,1414741,38329,1237470,138942,0,6211.608168640556,-1604.608168640556,174.55488307144535,-74.55488307144535,7189.493618421719,-1173.4936184217186,19211.608168640556,-6788.391831359444,554.5548830714454,-205.44511692855465,16489.49361842172,-2110.5063815782814
377,2021-03-14,Indonesia,4714.0,97.0,5647.0,-1030,1419455,38426,1243117,137912,1,5890.6865349124455,-1176.6865349124455,159.64390645715628,-62.64390645715628,6954.794894737375,-1307.7948947373752,18890.686534912445,-7109.3134650875545,539.6439064571563,-220.35609354284372,16254.794894737375,-2345.205105262625
378,2021-03-15,Indonesia,5589.0,147.0,6830.0,-1388,1425044,38573,1249947,136524,1,5655.349227929957,-66.34922792995712,147.11512516572503,-0.11512516572503273,6693.235915789901,136.7640842100991,18655.349227929957,-7344.650772070043,527.115125165725,-232.88487483427497,15993.2359157899,-2606.764084210099
379,2021-03-16,Indonesia,5414.0,180.0,7716.0,-2482,1430458,38753,1257663,134042,0,5642.079382343966,-228.07938234396624,147.09210013258004,32.90789986741996,6720.588732631921,995.4112673680793,18642.079382343967,-7357.920617656034,527.0921001325801,-232.90789986741996,16020.58873263192,-2579.4112673680793
380,2021-03-17,Indonesia,6825.0,162.0,9010.0,-2347,1437283,38915,1266673,131695,1,5596.463505875174,1228.5364941248263,153.67368010606404,8.32631989393596,6919.670986105537,2090.329013894463,18596.463505875174,-7403.536494124826,533.673680106064,-226.32631989393596,16219.670986105537,-2380.329013894463
381,2021-03-18,Indonesia,6570.0,227.0,6285.0,58,1443853,39142,1272958,131753,0,5842.170804700139,727.8291952998607,155.33894408485125,71.66105591514875,7337.73678888443,-1052.73678888443,18842.170804700138,-7157.829195299861,535.3389440848513,-224.66105591514875,16637.73678888443,-1962.26321111557
382,2021-03-19,Indonesia,6279.0,197.0,6007.0,75,1450132,39339,1278965,131828,0,5987.736643760111,291.2633562398887,169.671155267881,27.328844732118995,7127.189431107545,-1120.1894311075448,18987.736643760112,-7012.263356239889,549.671155267881,-210.328844732119,16427.189431107545,-2172.810568892455
383,2021-03-20,Indonesia,5656.0,108.0,5760.0,-212,1455788,39447,1284725,131616,0,6045.98931500809,-389.98931500808976,175.13692421430483,-67.13692421430483,6903.1515448860355,-1143.1515448860355,19045.98931500809,-6954.01068499191,555.1369242143048,-204.86307578569517,16203.151544886035,-2396.8484551139645
384,2021-03-21,Indonesia,4396.0,103.0,6065.0,-1772,1460184,39550,1290790,129844,0,5967.991452006472,-1571.9914520064722,161.70953937144387,-58.70953937144387,6674.521235908829,-609.5212359088291,18967.99145200647,-7032.008547993528,541.7095393714438,-218.29046062855613,15974.52123590883,-2625.478764091171
385,2021-03-22,Indonesia,5744.0,161.0,7177.0,-1594,1465928,39711,1297967,128250,1,5653.593161605178,90.40683839482244,149.96763149715508,11.032368502844918,6552.6169887270635,624.3830112729365,18653.59316160518,-7346.406838394822,529.967631497155,-230.03236850284492,15852.616988727063,-2747.3830112729365
386,2021-03-23,Indonesia,5297.0,154.0,6954.0,-1811,1471225,39865,1304921,126439,0,5671.674529284142,-374.6745292841424,152.1741051977241,1.8258948022759114,6677.49359098165,276.5064090183496,18671.674529284144,-7328.325470715858,532.1741051977241,-227.8258948022759,15977.49359098165,-2622.5064090183496
387,2021-03-24,Indonesia,5227.0,118.0,7622.0,-2513,1476452,39983,1312543,123926,0,5596.739623427315,-369.73962342731465,152.53928415817927,-34.53928415817927,6732.794872785321,889.2051272146791,18596.739623427315,-7403.260376572685,532.5392841581793,-227.46071584182073,16032.794872785322,-2567.205127214679
388,2021-03-25,Indonesia,6107.0,98.0,4656.0,1353,1482559,40081,1317199,125279,1,5522.791698741852,584.2083012581479,145.63142732654342,-47.63142732654342,6910.635898228256,-2254.6358982282563,18522.79169874185,-7477.208301258148,525.6314273265434,-234.36857267345658,16210.635898228256,-2389.3641017717437
389,2021-03-26,Indonesia,4982.0,85.0,5679.0,-782,1487541,40166,1322878,124497,0,5639.633358993482,-657.633358993482,136.10514186123473,-51.10514186123473,6459.708718582605,-780.7087185826049,18639.63335899348,-7360.366641006518,516.1051418612348,-243.89485813876527,15759.708718582606,-2840.291281417395
390,2021-03-27,Indonesia,4461.0,198.0,4243.0,20,1492002,40364,1327121,124517,0,5508.106687194786,-1047.106687194786,125.8841134889878,72.1158865110122,6303.566974866085,-2060.566974866085,18508.106687194784,-7491.893312805214,505.8841134889878,-254.1158865110122,15603.566974866084,-2996.433025133915
391,2021-03-28,Indonesia,4083.0,85.0,4279.0,-281,1496085,40449,1331400,124236,0,5298.685349755829,-1215.6853497558286,140.30729079119024,-55.30729079119024,5891.453579892868,-1612.4535798928682,18298.68534975583,-7701.314650244171,520.3072907911902,-239.69270920880976,15191.453579892868,-3408.546420107132
392,2021-03-29,Indonesia,5008.0,132.0,5418.0,-542,1501093,40581,1336818,123694,1,5055.548279804663,-47.54827980466325,129.24583263295222,2.754167367047785,5568.962863914295,-150.96286391429476,18055.548279804665,-7944.451720195337,509.2458326329522,-250.75416736704778,14868.962863914294,-3731.0371360857052
393,2021-03-30,Indonesia,4682.0,173.0,5877.0,-1368,1505775,40754,1342695,122326,0,5046.038623843731,-364.03862384373133,129.79666610636178,43.20333389363822,5538.770291131436,338.22970886856365,18046.03862384373,-7953.961376156269,509.7966661063618,-250.20333389363822,14838.770291131437,-3761.2297088685636
394,2021-03-31,Indonesia,5937.0,104.0,5635.0,198,1511712,40858,1348330,122524,1,4973.230899074985,963.7691009250148,138.43733288508943,-34.43733288508943,5606.416232905149,28.583767094851282,17973.230899074984,-8026.769100925015,518.4373328850894,-241.56266711491057,14906.416232905149,-3693.5837670948513
395,2021-04-01,Indonesia,6142.0,196.0,7248.0,-1302,1517854,41054,1355578,121222,1,5165.984719259988,976.0152807400118,131.54986630807156,64.45013369192844,5612.132986324119,1635.867013675881,18165.98471925999,-7834.015280740012,511.54986630807156,-248.45013369192844,14912.132986324119,-3687.867013675881
396,2021-04-02,Indonesia,5325.0,97.0,5439.0,-211,1523179,41151,1361017,121011,0,5361.187775407991,-36.18777540799056,144.43989304645726,-47.43989304645726,5939.306389059296,-500.3063890592957,18361.18777540799,-7638.812224592009,524.4398930464572,-235.56010695354274,15239.306389059297,-3360.6936109407043
397,2021-04-03,Indonesia,4345.0,91.0,5197.0,-943,1527524,41242,1366214,120068,0,5353.950220326393,-1008.9502203263928,134.9519144371658,-43.95191443716581,5839.245111247437,-642.2451112474373,18353.95022032639,-7646.049779673607,514.9519144371658,-245.0480855628342,15139.245111247437,-3460.7548887525627
398,2021-04-04,Indonesia,6731.0,427.0,9663.0,-3359,1534255,41669,1375877,116709,1,5152.160176261114,1578.8398237388856,126.16153154973266,300.8384684502673,5710.7960889979495,3952.2039110020505,18152.160176261114,-7847.839823738886,506.1615315497327,-253.83846845026733,15010.79608899795,-3589.2039110020505
399,2021-04-05,Indonesia,3712.0,146.0,5800.0,-2234,1537967,41815,1381677,114475,0,5467.9281410088915,-1755.9281410088915,186.32922523978613,-40.329225239786126,6501.23687119836,-701.23687119836,18467.92814100889,-7532.0718589911085,566.3292252397862,-193.67077476021387,15801.23687119836,-2798.76312880164
400,2021-04-06,Indonesia,4549.0,162.0,4296.0,91,1542516,41977,1385973,114566,1,5116.742512807114,-567.7425128071136,178.2633801918289,-16.2633801918289,6360.9894969586885,-2064.9894969586885,18116.74251280711,-7883.257487192886,558.2633801918289,-201.7366198081711,15660.98949695869,-2939.0105030413115
401,2021-04-07,Indonesia,4860.0,87.0,5769.0,-996,1547376,42064,1391742,113570,1,5003.194010245691,-143.19401024569106,175.01070415346314,-88.01070415346314,5947.991597566951,-178.991597566951,18003.19401024569,-7996.805989754309,555.0107041534632,-204.98929584653686,15247.99159756695,-3352.008402433049
402,2021-04-08,Indonesia,5504.0,163.0,7640.0,-2299,1552880,42227,1399382,111271,1,4974.5552081965525,529.4447918034475,157.40856332277053,5.591436677229467,5912.193278053561,1727.8067219464392,17974.55520819655,-8025.4447918034475,537.4085633227705,-222.59143667722947,15212.19327805356,-3387.806721946439
403,2021-04-09,Indonesia,5265.0,121.0,6277.0,-1133,1558145,42348,1405659,110138,0,5080.444166557242,184.55583344275783,158.52685065821643,-37.52685065821643,6257.754622442849,19.245377557151187,18080.44416655724,-7919.555833442758,538.5268506582164,-221.47314934178357,15557.754622442848,-3042.245377557151
404,2021-04-10,Indonesia,4723.0,95.0,3629.0,999,1562868,42443,1409288,111137,0,5117.355333245794,-394.3553332457941,151.02148052657316,-56.02148052657316,6261.603697954279,-2632.6036979542787,18117.355333245796,-7882.644666754206,531.0214805265732,-228.97851947342684,15561.603697954279,-3038.3963020457213
405,2021-04-11,Indonesia,4127.0,87.0,5219.0,-1179,1566995,42530,1414507,109958,0,5038.484266596635,-911.4842665966353,139.81718442125853,-52.81718442125853,5735.082958363423,-516.0829583634231,18038.484266596635,-7961.515733403365,519.8171844212585,-240.18281557874147,15035.082958363422,-3564.917041636577
406,2021-04-12,Indonesia,4829.0,126.0,5289.0,-586,1571824,42656,1419796,109372,1,4856.187413277308,-27.187413277308224,129.25374753700683,-3.2537475370068307,5631.866366690739,-342.8663666907387,17856.18741327731,-8143.812586722692,509.2537475370068,-250.74625246299317,14931.866366690738,-3668.1336333092613
407,2021-04-13,Indonesia,5702.0,126.0,6349.0,-773,1577526,42782,1426145,108599,1,4850.749930621847,851.2500693781531,128.6029980296055,-2.6029980296054873,5563.293093352591,785.7069066474087,17850.749930621845,-8149.250069378153,508.6029980296055,-251.3970019703945,14863.293093352591,-3736.7069066474087
408,2021-04-14,Indonesia,5656.0,124.0,5747.0,-215,1583182,42906,1431892,108384,0,5020.999944497478,635.0000555025217,128.0823984236844,-4.0823984236843955,5720.434474682073,26.565525317926586,18020.99994449748,-7979.000055502522,508.08239842368437,-251.9176015763156,15020.434474682073,-3579.5655253179266
409,2021-04-15,Indonesia,6177.0,167.0,6362.0,-352,1589359,43073,1438254,108032,1,5147.999955597983,1029.000044402017,127.26591873894752,39.73408126105248,5725.747579745659,636.2524202543409,18147.99995559798,-7852.000044402017,507.2659187389475,-252.7340812610525,15025.74757974566,-3574.252420254341
410,2021-04-16,Indonesia,5363.0,123.0,5975.0,-735,1594722,43196,1444229,107297,0,5353.799964478387,9.200035521613245,135.21273499115802,-12.212734991158015,5852.998063796527,122.00193620347272,18353.799964478385,-7646.200035521613,515.212734991158,-244.78726500884198,15152.998063796527,-3447.0019362034727
411,2021-04-17,Indonesia,5041.0,132.0,5963.0,-1054,1599763,43328,1450192,106243,0,5355.63997158271,-314.63997158271013,132.77018799292642,-0.7701879929264237,5877.398451037222,85.601548962778,18355.63997158271,-7644.36002841729,512.7701879929264,-247.22981200707358,15177.398451037221,-3422.601548962778
412,2021-04-18,Indonesia,4585.0,96.0,4873.0,-384,1604348,43424,1455065,105859,0,5292.711977266168,-707.7119772661681,132.61615039434113,-36.61615039434113,5894.518760829778,-1021.5187608297783,18292.711977266168,-7707.288022733832,512.6161503943412,-247.38384960565887,15194.518760829778,-3405.4812391702217
413,2021-04-19,Indonesia,4952.0,143.0,6349.0,-1540,1609300,43567,1461414,104319,1,5151.169581812935,-199.16958181293467,125.29292031547291,17.707079684527088,5690.215008663823,658.784991336177,18151.169581812934,-7848.830418187065,505.2929203154729,-254.7070796845271,14990.215008663823,-3609.784991336177
414,2021-04-20,Indonesia,5549.0,210.0,6728.0,-1389,1614849,43777,1468142,102930,1,5111.335665450348,437.66433454965227,128.83433625237834,81.16566374762166,5821.972006931059,906.0279930689412,18111.335665450348,-7888.664334549652,508.8343362523783,-251.16566374762166,15121.972006931059,-3478.027993068941
415,2021-04-21,Indonesia,5720.0,230.0,7314.0,-1824,1620569,44007,1475456,101106,1,5198.868532360279,521.1314676397214,145.06746900190268,84.93253099809732,6003.177605544847,1310.8223944551528,18198.868532360277,-7801.131467639721,525.0674690019027,-234.93253099809732,15303.177605544846,-3296.822394455153
416,2021-04-22,Indonesia,6243.0,165.0,5993.0,85,1626812,44172,1481449,101191,1,5303.094825888223,939.9051741117773,162.05397520152215,2.9460247984778505,6265.342084435878,-272.34208443587795,18303.094825888224,-7696.905174111777,542.0539752015221,-217.94602479847785,15565.342084435877,-3034.657915564122
417,2021-04-23,Indonesia,5436.0,174.0,5920.0,-658,1632248,44346,1487369,100533,0,5491.075860710579,-55.075860710579036,162.6431801612177,11.356819838782286,6210.873667548703,-290.87366754870345,18491.075860710578,-7508.924139289421,542.6431801612177,-217.3568198387823,15510.873667548703,-3089.1263324512965
418,2021-04-24,Indonesia,4544.0,154.0,4953.0,-563,1636792,44500,1492322,99970,0,5480.060688568463,-936.0606885684629,164.9145441289742,-10.9145441289742,6152.698934038963,-1199.6989340389628,18480.06068856846,-7519.939311431537,544.9145441289742,-215.0854558710258,15452.698934038963,-3147.3010659610372
419,2021-04-25,Indonesia,4402.0,94.0,3804.0,504,1641194,44594,1496126,100474,0,5292.848550854771,-890.848550854771,162.7316353031794,-68.73163530317939,5912.759147231171,-2108.7591472311706,18292.84855085477,-7707.151449145229,542.7316353031794,-217.2683646968206,15212.75914723117,-3387.2408527688294
420,2021-04-26,Indonesia,5944.0,177.0,5589.0,178,1647138,44771,1501715,100652,1,5114.678840683817,829.3211593161832,148.98530824254354,28.01469175745646,5491.007317784937,97.99268221506281,18114.678840683817,-7885.321159316183,528.9853082425435,-231.01469175745646,14791.007317784937,-3808.992682215063
421,2021-04-27,Indonesia,4656.0,168.0,4884.0,-396,1651794,44939,1506599,100256,0,5280.543072547053,-624.5430725470533,154.58824659403484,13.411753405965158,5510.60585422795,-626.6058542279497,18280.543072547054,-7719.456927452947,534.5882465940349,-225.41175340596516,14810.60585422795,-3789.3941457720503
422,2021-04-28,Indonesia,5241.0,177.0,4818.0,246,1657035,45116,1511417,100502,1,5155.634458037643,85.36554196235738,157.27059727522789,19.729402724772115,5385.2846833823605,-567.2846833823605,18155.634458037643,-7844.365541962357,537.2705972752278,-222.72940272477211,14685.28468338236,-3914.7153166176395
423,2021-04-29,Indonesia,5833.0,218.0,6015.0,-400,1662868,45334,1517432,100102,1,5172.707566430114,660.2924335698863,161.21647782018232,56.78352217981768,5271.827746705889,743.1722532941112,18172.707566430116,-7827.292433569886,541.2164778201823,-218.78352217981768,14571.827746705889,-4028.172253294111
424,2021-04-30,Indonesia,5500.0,187.0,5202.0,111,1668368,45521,1522634,100213,0,5304.7660531440915,195.23394685590847,172.57318225614586,14.426817743854144,5420.462197364711,-218.46219736471085,18304.766053144092,-7695.2339468559085,552.5731822561459,-207.42681774385414,14720.462197364712,-3879.537802635289
