,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Increasing,New Cases EMA,New Cases Difference,New Deaths EMA,New Deaths Difference,New Recovered EMA,New Recovered Difference
306,2021-01-02,Indonesia,7203,226,7582,-605,758473,22555,625518,110400,0,7466.638024206981,-263.63802420698084,206.07984233192582,19.920157668074182,6596.369599744964,985.630400255036
307,2021-01-03,Indonesia,6877,179,6419,279,765350,22734,631937,110679,0,7413.910419365586,-536.9104193655858,210.06387386554064,-31.063873865540643,6793.495679795971,-374.4956797959712
308,2021-01-04,Indonesia,6753,177,7166,-590,772103,22911,639103,110089,0,7306.528335492469,-553.5283354924686,203.85109909243255,-26.85109909243255,6718.5965438367775,447.4034561632225
309,2021-01-05,Indonesia,7445,198,6643,604,779548,23109,645746,110693,1,7195.822668393976,249.17733160602438,198.48087927394604,-0.48087927394604435,6808.077235069422,-165.0772350694224
310,2021-01-06,Indonesia,8854,187,6767,1900,788402,23296,652513,112593,1,7245.6581347151805,1608.3418652848195,198.38470341915684,-11.384703419156835,6775.061788055538,-8.061788055538273
311,2021-01-07,Indonesia,9321,224,6924,2173,797723,23520,659437,114766,1,7567.326507772145,1753.6734922278547,196.10776273532548,27.89223726467452,6773.449430444431,150.55056955556938
312,2021-01-08,Indonesia,10617,233,7446,2938,808340,23753,666883,117704,1,7918.061206217716,2698.938793782284,201.68621018826042,31.313789811739582,6803.559544355545,642.4404556444551
313,2021-01-09,Indonesia,10046,194,6628,3224,818386,23947,673511,120928,0,8457.848964974173,1588.1510350258268,207.94896815060835,-13.948968150608351,6932.047635484436,-304.0476354844359
314,2021-01-10,Indonesia,9640,182,7513,1945,828026,24129,681024,122873,0,8775.47917197934,864.5208280206607,205.15917452048672,-23.159174520486715,6871.23810838755,641.7618916124502
315,2021-01-11,Indonesia,8692,214,7715,763,836718,24343,688739,123636,0,8948.383337583473,-256.3833375834729,200.52733961638938,13.472660383610616,6999.590486710041,715.4095132899592
316,2021-01-12,Indonesia,10047,302,7068,2677,846765,24645,695807,126313,1,8897.106670066778,1149.893329933222,203.22187169311152,98.77812830688848,7142.672389368033,-74.67238936803278
317,2021-01-13,Indonesia,11278,306,7657,3315,858043,24951,703464,129628,1,9127.085336053422,2150.914663946578,222.97749735448923,83.02250264551077,7127.737911494427,529.262088505573
318,2021-01-14,Indonesia,11557,295,7741,3521,869600,25246,711205,133149,1,9557.268268842738,1999.7317311572624,239.58199788359138,55.418002116408616,7233.590329195542,507.4096708044581
319,2021-01-15,Indonesia,12818,238,7491,5089,882418,25484,718696,138238,1,9957.21461507419,2860.78538492581,250.6655983068731,-12.665598306873108,7335.072263356434,155.92773664356628
320,2021-01-16,Indonesia,14224,283,8662,5279,896642,25767,727358,143517,1,10529.371692059352,3694.6283079406476,248.13247864549848,34.86752135450152,7366.257810685147,1295.742189314853
321,2021-01-17,Indonesia,11287,220,9102,1965,907929,25987,736460,145482,0,11268.297353647482,18.70264635251806,255.1059829163988,-35.1059829163988,7625.406248548117,1476.5937514518828
322,2021-01-18,Indonesia,9086,295,9475,-684,917015,26282,745935,144798,0,11272.037882917986,-2186.0378829179863,248.08478633311904,46.91521366688096,7920.724998838494,1554.2750011615062
323,2021-01-19,Indonesia,10365,308,8013,2044,927380,26590,753948,146842,1,10834.83030633439,-469.8303063343901,257.46782906649526,50.532170933504744,8231.579999070796,-218.57999907079648
324,2021-01-20,Indonesia,12568,267,9755,2546,939948,26857,763703,149388,1,10740.864245067512,1827.1357549324875,267.57426325319625,-0.5742632531962499,8187.863999256638,1567.1360007433623
325,2021-01-21,Indonesia,11703,346,9087,2270,951651,27203,772790,151658,0,11106.29139605401,596.70860394599,267.459410602557,78.540589397443,8501.29119940531,585.7088005946898
326,2021-01-22,Indonesia,13632,250,8357,5025,965283,27453,781147,156683,1,11225.633116843208,2406.366883156792,283.1675284820456,-33.16752848204561,8618.432959524249,-261.4329595242489
327,2021-01-23,Indonesia,12191,211,9912,2068,977474,27664,791059,158751,0,11706.906493474566,484.09350652543435,276.53402278563647,-65.53402278563647,8566.1463676194,1345.8536323806002
328,2021-01-24,Indonesia,11788,171,7751,3866,989262,27835,798810,162617,0,11803.725194779654,-15.725194779653975,263.42721822850916,-92.42721822850916,8835.31709409552,-1084.3170940955206
329,2021-01-25,Indonesia,9994,297,10678,-981,999256,28132,809488,161636,0,11800.580155823724,-1806.5801558237235,244.94177458280734,52.05822541719266,8618.453675276418,2059.546324723582
330,2021-01-26,Indonesia,13094,336,10868,1890,1012350,28468,820356,163526,1,11439.264124658981,1654.735875341019,255.35341966624588,80.64658033375412,9030.362940221135,1837.6370597788646
331,2021-01-27,Indonesia,11948,387,10974,587,1024298,28855,831330,164113,0,11770.211299727187,177.788700272813,271.48273573299673,115.51726426700327,9397.890352176908,1576.109647823092
332,2021-01-28,Indonesia,13695,476,10792,2427,1037993,29331,842122,166540,1,11805.76903978175,1889.2309602182504,294.5861885863974,181.41381141360262,9713.112281741527,1078.887718258473
333,2021-01-29,Indonesia,13802,187,10138,3477,1051795,29518,852260,170017,1,12183.6152318254,1618.3847681745992,330.8689508691179,-143.8689508691179,9928.889825393222,209.11017460677795
334,2021-01-30,Indonesia,14518,210,10242,4066,1066313,29728,862502,174083,1,12507.292185460321,2010.707814539679,302.0951606952943,-92.09516069529428,9970.711860314577,271.2881396854227
335,2021-01-31,Indonesia,12001,270,10719,1012,1078314,29998,873221,175095,0,12909.433748368258,-908.4337483682575,283.6761285562354,-13.676128556235426,10024.969488251661,694.0305117483385
336,2021-02-01,Indonesia,10994,279,10461,254,1089308,30277,883682,175349,0,12727.746998694607,-1733.746998694607,280.9409028449884,-1.9409028449883863,10163.77559060133,297.2244093986701
337,2021-02-02,Indonesia,10379,304,12848,-2773,1099687,30581,896530,172576,0,12380.997598955688,-2001.9975989556879,280.55272227599073,23.44727772400927,10223.220472481065,2624.7795275189346
338,2021-02-03,Indonesia,11984,189,9135,2660,1111671,30770,905665,175236,1,11980.598079164552,3.4019208354475268,285.2421778207926,-96.24217782079262,10748.176377984853,-1613.1763779848534
339,2021-02-04,Indonesia,11434,231,11641,-438,1123105,31001,917306,174798,0,11981.278463331644,-547.2784633316442,265.9937422566341,-34.99374225663411,10425.541102387882,1215.4588976121177
340,2021-02-05,Indonesia,11749,201,9674,1874,1134854,31202,926980,176672,1,11871.822770665316,-122.82277066531606,258.9949938053073,-57.994993805307274,10668.632881910307,-994.6328819103073
341,2021-02-06,Indonesia,12156,191,12204,-239,1147010,31393,939184,176433,1,11847.258216532253,308.74178346774715,247.3959950442458,-56.39599504424581,10469.706305528245,1734.2936944717549
342,2021-02-07,Indonesia,10827,163,10806,-142,1157837,31556,949990,176291,0,11909.006573225803,-1082.0065732258026,236.11679603539665,-73.11679603539665,10816.565044422598,-10.565044422597566
343,2021-02-08,Indonesia,8242,207,13038,-5003,1166079,31763,963028,171288,0,11692.605258580643,-3450.605258580643,221.49343682831733,-14.493436828317328,10814.45203553808,2223.547964461921
344,2021-02-09,Indonesia,8700,213,10424,-1937,1174779,31976,973452,169351,1,11002.484206864514,-2302.484206864514,218.59474946265388,-5.59474946265388,11259.161628430464,-835.1616284304637
345,2021-02-10,Indonesia,8776,191,9520,-935,1183555,32167,982972,168416,1,10541.987365491612,-1765.9873654916119,217.47579957012312,-26.475799570123115,11092.129302744372,-1572.1293027443717
346,2021-02-11,Indonesia,8435,214,10145,-1924,1191990,32381,993117,166492,0,10188.78989239329,-1753.7898923932898,212.1806396560985,1.8193603439015078,10777.703442195498,-632.7034421954977
347,2021-02-12,Indonesia,9869,275,11000,-1406,1201859,32656,1004117,165086,1,9838.031913914632,30.96808608536776,212.54451172487882,62.45548827512118,10651.162753756398,348.83724624360184
348,2021-02-13,Indonesia,8844,280,11919,-3355,1210703,32936,1016036,161731,0,9844.225531131706,-1000.2255311317058,225.03560937990306,54.964390620096935,10720.930203005119,1198.0697969948815
349,2021-02-14,Indonesia,6765,247,9237,-2719,1217468,33183,1025273,159012,0,9644.180424905364,-2879.180424905364,236.02848750392246,10.971512496077537,10960.544162404094,-1723.544162404094
350,2021-02-15,Indonesia,6462,184,6792,-514,1223930,33367,1032065,158498,0,9068.344339924291,-2606.3443399242915,238.222790003138,-54.22279000313799,10615.835329923275,-3823.835329923275
351,2021-02-16,Indonesia,10029,229,7609,2191,1233959,33596,1039674,160689,1,8547.075471939434,1481.9245280605664,227.3782320025104,1.6217679974895987,9851.06826393862,-2242.0682639386196
352,2021-02-17,Indonesia,9687,192,8002,1493,1243646,33788,1047676,162182,0,8843.460377551546,843.5396224484539,227.70258560200836,-35.702585602008355,9402.654611150896,-1400.654611150896
353,2021-02-18,Indonesia,9039,181,10546,-1688,1252685,33969,1058222,160494,0,9012.168302041237,26.83169795876347,220.5620684816067,-39.5620684816067,9122.523688920717,1423.4763110792828
354,2021-02-19,Indonesia,10614,183,10783,-352,1263299,34152,1069005,160142,1,9017.534641632988,1596.4653583670115,212.64965478528535,-29.64965478528535,9407.218951136574,1375.781048863426
355,2021-02-20,Indonesia,8054,164,9835,-1945,1271353,34316,1078840,158197,0,9336.827713306391,-1282.8277133063912,206.7197238282283,-42.7197238282283,9682.37516090926,152.62483909074035
356,2021-02-21,Indonesia,7300,173,8236,-1109,1278653,34489,1087076,157088,0,9080.262170645114,-1780.2621706451137,198.17577906258265,-25.17577906258265,9712.900128727408,-1476.9001287274077
357,2021-02-22,Indonesia,10180,202,9918,60,1288833,34691,1096994,157148,1,8724.209736516092,1455.7902634839083,193.1406232500661,8.859376749933887,9417.520102981927,500.47989701807273
358,2021-02-23,Indonesia,9775,323,7996,1456,1298608,35014,1104990,158604,0,9015.367789212873,759.6322107871274,194.9124986000529,128.0875013999471,9517.616082385543,-1521.6160823855425
359,2021-02-24,Indonesia,7533,240,7735,-442,1306141,35254,1112725,158162,0,9167.294231370299,-1634.2942313702988,220.52999888004234,19.470001119957658,9213.292865908435,-1478.2928659084355
360,2021-02-25,Indonesia,8493,264,8686,-457,1314634,35518,1121411,157705,1,8840.43538509624,-347.43538509623977,224.4239991040339,39.576000895966104,8917.634292726749,-231.63429272674875
361,2021-02-26,Indonesia,8232,268,7261,703,1322866,35786,1128672,158408,0,8770.948308076991,-538.9483080769915,232.33919928322715,35.660800716772854,8871.307434181399,-1610.307434181399
362,2021-02-27,Indonesia,6208,195,7382,-1369,1329074,35981,1136054,157039,0,8663.158646461594,-2455.158646461594,239.47135942658173,-44.47135942658173,8549.24594734512,-1167.24594734512
363,2021-02-28,Indonesia,5560,185,6649,-1274,1334634,36166,1142703,155765,0,8172.126917169276,-2612.1269171692757,230.5770875412654,-45.5770875412654,8315.796757876096,-1666.7967578760963
364,2021-03-01,Indonesia,6680,159,9212,-2691,1341314,36325,1151915,153074,1,7649.7015337354205,-969.7015337354205,221.46167003301233,-62.461670033012325,7982.437406300877,1229.5625936991228
365,2021-03-02,Indonesia,5712,193,8948,-3429,1347026,36518,1160863,149645,0,7455.761226988337,-1743.7612269883366,208.96933602640988,-15.969336026409877,8228.349925040702,719.6500749592979
366,2021-03-03,Indonesia,6808,203,9053,-2448,1353834,36721,1169916,147197,1,7107.00898159067,-299.0089815906704,205.7754688211279,-2.7754688211279017,8372.279940032562,680.7200599674379
367,2021-03-04,Indonesia,7264,176,6440,648,1361098,36897,1176356,147845,1,7047.207185272537,216.79281472746334,205.22037505690233,-29.220375056902327,8508.42395202605,-2068.4239520260508
368,2021-03-05,Indonesia,6971,129,6331,511,1368069,37026,1182687,148356,0,7090.5657482180295,-119.56574821802951,199.37630004552187,-70.37630004552187,8094.739161620841,-1763.7391616208406
369,2021-03-06,Indonesia,5767,128,6823,-1184,1373836,37154,1189510,147172,0,7066.652598574424,-1299.6525985744238,185.30104003641753,-57.30104003641753,7741.991329296673,-918.991329296673
370,2021-03-07,Indonesia,5826,112,5146,568,1379662,37266,1194656,147740,1,6806.722078859539,-980.7220788595387,173.84083202913402,-61.84083202913402,7558.193063437339,-2412.1930634373393
371,2021-03-08,Indonesia,6894,281,8725,-2112,1386556,37547,1203381,145628,1,6610.577663087631,283.42233691236925,161.47266562330722,119.52733437669278,7075.7544507498715,1649.2455492501285
372,2021-03-09,Indonesia,6389,210,7496,-1317,1392945,37757,1210877,144311,0,6667.262130470105,-278.26213047010515,185.3781324986458,24.62186750135419,7405.603560599898,90.39643940010228
373,2021-03-10,Indonesia,5633,175,5556,-98,1398578,37932,1216433,144213,0,6611.609704376085,-978.6097043760847,190.30250599891664,-15.302505998916644,7423.682848479918,-1867.682848479918
374,2021-03-11,Indonesia,5144,117,8170,-3143,1403722,38049,1224603,141070,0,6415.8877635008685,-1271.8877635008685,187.24200479913333,-70.24200479913333,7050.146278783935,1119.8537212160654
375,2021-03-12,Indonesia,6412,180,6851,-619,1410134,38229,1231454,140451,1,6161.510210800695,250.48978919930505,173.19360383930666,6.806396160693339,7274.117023027148,-423.1170230271482
376,2021-03-13,Indonesia,4607,100,6016,-1509,1414741,38329,1237470,138942,0,6211.608168640556,-1604.608168640556,174.55488307144535,-74.55488307144535,7189.493618421719,-1173.4936184217186
377,2021-03-14,Indonesia,4714,97,5647,-1030,1419455,38426,1243117,137912,1,5890.6865349124455,-1176.6865349124455,159.64390645715628,-62.64390645715628,6954.794894737375,-1307.7948947373752
378,2021-03-15,Indonesia,5589,147,6830,-1388,1425044,38573,1249947,136524,1,5655.349227929957,-66.34922792995712,147.11512516572503,-0.11512516572503273,6693.235915789901,136.7640842100991
379,2021-03-16,Indonesia,5414,180,7716,-2482,1430458,38753,1257663,134042,0,5642.079382343966,-228.07938234396624,147.09210013258004,32.90789986741996,6720.588732631921,995.4112673680793
380,2021-03-17,Indonesia,6825,162,9010,-2347,1437283,38915,1266673,131695,1,5596.463505875174,1228.5364941248263,153.67368010606404,8.32631989393596,6919.670986105537,2090.329013894463
381,2021-03-18,Indonesia,6570,227,6285,58,1443853,39142,1272958,131753,0,5842.170804700139,727.8291952998607,155.33894408485125,71.66105591514875,7337.73678888443,-1052.73678888443
382,2021-03-19,Indonesia,6279,197,6007,75,1450132,39339,1278965,131828,0,5987.736643760111,291.2633562398887,169.671155267881,27.328844732118995,7127.189431107545,-1120.1894311075448
383,2021-03-20,Indonesia,5656,108,5760,-212,1455788,39447,1284725,131616,0,6045.98931500809,-389.98931500808976,175.13692421430483,-67.13692421430483,6903.1515448860355,-1143.1515448860355
384,2021-03-21,Indonesia,4396,103,6065,-1772,1460184,39550,1290790,129844,0,5967.991452006472,-1571.9914520064722,161.70953937144387,-58.70953937144387,6674.521235908829,-609.5212359088291
385,2021-03-22,Indonesia,5744,161,7177,-1594,1465928,39711,1297967,128250,1,5653.593161605178,90.40683839482244,149.96763149715508,11.032368502844918,6552.6169887270635,624.3830112729365
386,2021-03-23,Indonesia,5297,154,6954,-1811,1471225,39865,1304921,126439,0,5671.674529284142,-374.6745292841424,152.1741051977241,1.8258948022759114,6677.49359098165,276.5064090183496
387,2021-03-24,Indonesia,5227,118,7622,-2513,1476452,39983,1312543,123926,0,5596.739623427315,-369.73962342731465,152.53928415817927,-34.53928415817927,6732.794872785321,889.2051272146791
388,2021-03-25,Indonesia,6107,98,4656,1353,1482559,40081,1317199,125279,1,5522.791698741852,584.2083012581479,145.63142732654342,-47.63142732654342,6910.635898228256,-2254.6358982282563
389,2021-03-26,Indonesia,4982,85,5679,-782,1487541,40166,1322878,124497,0,5639.633358993482,-657.633358993482,136.10514186123473,-51.10514186123473,6459.708718582605,-780.7087185826049
390,2021-03-27,Indonesia,4461,198,4243,20,1492002,40364,1327121,124517,0,5508.106687194786,-1047.106687194786,125.8841134889878,72.1158865110122,6303.566974866085,-2060.566974866085
391,2021-03-28,Indonesia,4083,85,4279,-281,1496085,40449,1331400,124236,0,5298.685349755829,-1215.6853497558286,140.30729079119024,-55.30729079119024,5891.453579892868,-1612.4535798928682
392,2021-03-29,Indonesia,5008,132,5418,-542,1501093,40581,1336818,123694,1,5055.548279804663,-47.54827980466325,129.24583263295222,2.754167367047785,5568.962863914295,-150.96286391429476
393,2021-03-30,Indonesia,4682,173,5877,-1368,1505775,40754,1342695,122326,0,5046.038623843731,-364.03862384373133,129.79666610636178,43.20333389363822,5538.770291131436,338.22970886856365
394,2021-03-31,Indonesia,5937,104,5635,198,1511712,40858,1348330,122524,1,4973.230899074985,963.7691009250148,138.43733288508943,-34.43733288508943,5606.416232905149,28.583767094851282
395,2021-04-01,Indonesia,6142,196,7248,-1302,1517854,41054,1355578,121222,1,5165.984719259988,976.0152807400118,131.54986630807156,64.45013369192844,5612.132986324119,1635.867013675881
396,2021-04-02,Indonesia,5325,97,5439,-211,1523179,41151,1361017,121011,0,5361.187775407991,-36.18777540799056,144.43989304645726,-47.43989304645726,5939.306389059296,-500.3063890592957
397,2021-04-03,Indonesia,4345,91,5197,-943,1527524,41242,1366214,120068,0,5353.950220326393,-1008.9502203263928,134.9519144371658,-43.95191443716581,5839.245111247437,-642.2451112474373
398,2021-04-04,Indonesia,6731,427,9663,-3359,1534255,41669,1375877,116709,1,5152.160176261114,1578.8398237388856,126.16153154973266,300.8384684502673,5710.7960889979495,3952.2039110020505
399,2021-04-05,Indonesia,3712,146,5800,-2234,1537967,41815,1381677,114475,0,5467.9281410088915,-1755.9281410088915,186.32922523978613,-40.329225239786126,6501.23687119836,-701.23687119836
400,2021-04-06,Indonesia,4549,162,4296,91,1542516,41977,1385973,114566,1,5116.742512807114,-567.7425128071136,178.2633801918289,-16.2633801918289,6360.9894969586885,-2064.9894969586885
401,2021-04-07,Indonesia,4860,87,5769,-996,1547376,42064,1391742,113570,1,5003.194010245691,-143.19401024569106,175.01070415346314,-88.01070415346314,5947.991597566951,-178.991597566951
402,2021-04-08,Indonesia,5504,163,7640,-2299,1552880,42227,1399382,111271,1,4974.5552081965525,529.4447918034475,157.40856332277053,5.591436677229467,5912.193278053561,1727.8067219464392
403,2021-04-09,Indonesia,5265,121,6277,-1133,1558145,42348,1405659,110138,0,5080.444166557242,184.55583344275783,158.52685065821643,-37.52685065821643,6257.754622442849,19.245377557151187
404,2021-04-10,Indonesia,4723,95,3629,999,1562868,42443,1409288,111137,0,5117.355333245794,-394.3553332457941,151.02148052657316,-56.02148052657316,6261.603697954279,-2632.6036979542787
405,2021-04-11,Indonesia,4127,87,5219,-1179,1566995,42530,1414507,109958,0,5038.484266596635,-911.4842665966353,139.81718442125853,-52.81718442125853,5735.082958363423,-516.0829583634231
406,2021-04-12,Indonesia,4829,126,5289,-586,1571824,42656,1419796,109372,1,4856.187413277308,-27.187413277308224,129.25374753700683,-3.2537475370068307,5631.866366690739,-342.8663666907387
407,2021-04-13,Indonesia,5702,126,6349,-773,1577526,42782,1426145,108599,1,4850.749930621847,851.2500693781531,128.6029980296055,-2.6029980296054873,5563.293093352591,785.7069066474087
408,2021-04-14,Indonesia,5656,124,5747,-215,1583182,42906,1431892,108384,0,5020.999944497478,635.0000555025217,128.0823984236844,-4.0823984236843955,5720.434474682073,26.565525317926586
409,2021-04-15,Indonesia,6177,167,6362,-352,1589359,43073,1438254,108032,1,5147.999955597983,1029.000044402017,127.26591873894752,39.73408126105248,5725.747579745659,636.2524202543409
410,2021-04-16,Indonesia,5363,123,5975,-735,1594722,43196,1444229,107297,0,5353.799964478387,9.200035521613245,135.21273499115802,-12.212734991158015,5852.998063796527,122.00193620347272
411,2021-04-17,Indonesia,5041,132,5963,-1054,1599763,43328,1450192,106243,0,5355.63997158271,-314.63997158271013,132.77018799292642,-0.7701879929264237,5877.398451037222,85.601548962778
412,2021-04-18,Indonesia,4585,96,4873,-384,1604348,43424,1455065,105859,0,5292.711977266168,-707.7119772661681,132.61615039434113,-36.61615039434113,5894.518760829778,-1021.5187608297783
413,2021-04-19,Indonesia,4952,143,6349,-1540,1609300,43567,1461414,104319,1,5151.169581812935,-199.16958181293467,125.29292031547291,17.707079684527088,5690.215008663823,658.784991336177
414,2021-04-20,Indonesia,5549,210,6728,-1389,1614849,43777,1468142,102930,1,5111.335665450348,437.66433454965227,128.83433625237834,81.16566374762166,5821.972006931059,906.0279930689412
415,2021-04-21,Indonesia,5720,230,7314,-1824,1620569,44007,1475456,101106,1,5198.868532360279,521.1314676397214,145.06746900190268,84.93253099809732,6003.177605544847,1310.8223944551528
416,2021-04-22,Indonesia,6243,165,5993,85,1626812,44172,1481449,101191,1,5303.094825888223,939.9051741117773,162.05397520152215,2.9460247984778505,6265.342084435878,-272.34208443587795
417,2021-04-23,Indonesia,5436,174,5920,-658,1632248,44346,1487369,100533,0,5491.075860710579,-55.075860710579036,162.6431801612177,11.356819838782286,6210.873667548703,-290.87366754870345
418,2021-04-24,Indonesia,4544,154,4953,-563,1636792,44500,1492322,99970,0,5480.060688568463,-936.0606885684629,164.9145441289742,-10.9145441289742,6152.698934038963,-1199.6989340389628
419,2021-04-25,Indonesia,4402,94,3804,504,1641194,44594,1496126,100474,0,5292.848550854771,-890.848550854771,162.7316353031794,-68.73163530317939,5912.759147231171,-2108.7591472311706
420,2021-04-26,Indonesia,5944,177,5589,178,1647138,44771,1501715,100652,1,5114.678840683817,829.3211593161832,148.98530824254354,28.01469175745646,5491.007317784937,97.99268221506281
421,2021-04-27,Indonesia,4656,168,4884,-396,1651794,44939,1506599,100256,0,5280.543072547053,-624.5430725470533,154.58824659403484,13.411753405965158,5510.60585422795,-626.6058542279497
422,2021-04-28,Indonesia,5241,177,4818,246,1657035,45116,1511417,100502,1,5155.634458037643,85.36554196235738,157.27059727522789,19.729402724772115,5385.2846833823605,-567.2846833823605
423,2021-04-29,Indonesia,5833,218,6015,-400,1662868,45334,1517432,100102,1,5172.707566430114,660.2924335698863,161.21647782018232,56.78352217981768,5271.827746705889,743.1722532941112
424,2021-04-30,Indonesia,5500,187,5202,111,1668368,45521,1522634,100213,0,5304.7660531440915,195.23394685590847,172.57318225614586,14.426817743854144,5420.462197364711,-218.46219736471085
425,2021-05-01,Indonesia,4512,131,4344,37,1672880,45652,1526978,100250,0,5343.812842515274,-831.8128425152736,175.4585458049167,-44.458545804916696,5376.769757891769,-1032.7697578917687
426,2021-05-02,Indonesia,4394,144,3740,510,1677274,45796,1530718,100760,0,5177.450274012219,-783.4502740122189,166.56683664393336,-22.566836643933357,5170.215806313416,-1430.2158063134157
427,2021-05-03,Indonesia,4730,153,4773,-196,1682004,45949,1535491,100564,1,5020.760219209776,-290.76021920977564,162.0534693151467,-9.053469315146714,4884.172645050733,-111.17264505073308
428,2021-05-04,Indonesia,4369,188,5658,-1477,1686373,46137,1541149,99087,0,4962.608175367821,-593.6081753678209,160.24277545211737,27.75722454788263,4861.9381160405865,796.0618839594135
429,2021-05-05,Indonesia,5285,212,5943,-870,1691658,46349,1547092,98217,1,4843.8865402942565,441.1134597057435,165.7942203616939,46.2057796383061,5021.150492832469,921.8495071675306
430,2021-05-06,Indonesia,5647,147,5440,60,1697305,46496,1552532,98277,1,4932.109232235405,714.8907677645948,175.03537628935513,-28.035376289355128,5205.5203942659755,234.47960573402452
431,2021-05-07,Indonesia,6327,167,5891,269,1703632,46663,1558423,98546,1,5075.087385788324,1251.9126142116756,169.42830103148412,-2.428301031484125,5252.416315412781,638.5836845872191
432,2021-05-08,Indonesia,6130,179,5494,457,1709762,46842,1563917,99003,0,5325.469908630659,804.5300913693409,168.9426408251873,10.057359174812689,5380.133052330225,113.86694766977507
433,2021-05-09,Indonesia,3922,170,4360,-608,1713684,47012,1568277,98395,0,5486.375926904528,-1564.3759269045277,170.95411266014986,-0.9541126601498604,5402.90644186418,-1042.9064418641801
434,2021-05-10,Indonesia,4891,206,6338,-1653,1718575,47218,1574615,96742,1,5173.500741523623,-282.5007415236232,170.7632901281199,35.236709871880095,5194.325153491344,1143.6748465086557
435,2021-05-11,Indonesia,5021,247,5592,-818,1723596,47465,1580207,95924,1,5117.000593218899,-96.00059321889876,177.81063210249596,69.18936789750404,5423.060122793076,168.9398772069244
436,2021-05-12,Indonesia,4608,152,4671,-215,1728204,47617,1584878,95709,0,5097.80047457512,-489.80047457511955,191.64850568199677,-39.64850568199677,5456.848098234461,-785.8480982344608
437,2021-05-13,Indonesia,3448,99,4201,-852,1731652,47716,1589079,94857,0,4999.840379660096,-1551.840379660096,183.71880454559744,-84.71880454559744,5299.678478587569,-1098.6784785875689
438,2021-05-14,Indonesia,2633,107,3807,-1281,1734285,47823,1592886,93576,0,4689.472303728077,-2056.4723037280773,166.77504363647796,-59.77504363647796,5079.942782870055,-1272.9427828700555
439,2021-05-15,Indonesia,2385,144,4181,-1940,1736670,47967,1597067,91636,0,4278.177842982463,-1893.1778429824626,154.82003490918237,-10.820034909182368,4825.3542262960445,-644.3542262960445
440,2021-05-16,Indonesia,3080,126,3790,-836,1739750,48093,1600857,90800,1,3899.5422743859704,-819.5422743859704,152.65602792734592,-26.656027927345917,4696.483381036835,-906.4833810368355
441,2021-05-17,Indonesia,4295,212,5754,-1671,1744045,48305,1606611,89129,1,3735.6338195087765,559.3661804912235,147.32482234187674,64.67517765812326,4515.186704829468,1238.813295170532
442,2021-05-18,Indonesia,4185,172,5628,-1615,1748230,48477,1612239,87514,0,3847.5070556070214,337.49294439297864,160.2598578735014,11.740142126498597,4762.949363863575,865.050636136425
443,2021-05-19,Indonesia,4871,192,4364,315,1753101,48669,1616603,87829,1,3915.0056444856173,955.9943555143827,162.60788629880113,29.392113701198866,4935.95949109086,-571.95949109086
444,2021-05-20,Indonesia,5797,218,4969,610,1758898,48887,1621572,88439,1,4106.204515588494,1690.7954844115056,168.48630903904092,49.51369096095908,4821.567592872688,147.43240712731222
445,2021-05-21,Indonesia,5746,186,4570,990,1764644,49073,1626142,89429,0,4444.3636124707955,1301.6363875292045,178.38904723123272,7.610952768767277,4851.05407429815,-281.0540742981502
446,2021-05-22,Indonesia,5296,132,3353,1811,1769940,49205,1629495,91240,0,4704.690889976637,591.3091100233632,179.9112377849862,-47.91123778498621,4794.84325943852,-1441.8432594385204
447,2021-05-23,Indonesia,5280,123,3550,1607,1775220,49328,1633045,92847,0,4822.952711981309,457.0472880186908,170.32899022798898,-47.32899022798898,4506.4746075508165,-956.4746075508165
448,2021-05-24,Indonesia,5907,127,5234,546,1781127,49455,1638279,93393,1,4914.362169585047,992.637830414953,160.86319218239117,-33.863192182391174,4315.179686040654,918.8203139593461
449,2021-05-25,Indonesia,5060,172,3795,1093,1786187,49627,1642074,94486,0,5112.889735668037,-52.88973566803725,154.09055374591296,17.909446254087044,4498.943748832523,-703.9437488325229
450,2021-05-26,Indonesia,5034,144,3189,1701,1791221,49771,1645263,96187,0,5102.31178853443,-68.31178853442998,157.67244299673038,-13.672442996730382,4358.154999066019,-1169.1549990660187
451,2021-05-27,Indonesia,6278,136,3924,2218,1797499,49907,1649187,98405,1,5088.649430827544,1189.3505691724558,154.93795439738432,-18.937954397384317,4124.323999252815,-200.32399925281516
452,2021-05-28,Indonesia,5862,193,5370,299,1803361,50100,1654557,98704,0,5326.5195446620355,535.4804553379645,151.15036351790746,41.849636482092535,4084.2591994022523,1285.7408005977477
453,2021-05-29,Indonesia,6565,162,5417,986,1809926,50262,1659974,99690,1,5433.6156357296295,1131.3843642703705,159.520290814326,2.479709185674011,4341.4073595218015,1075.5926404781985
454,2021-05-30,Indonesia,6115,142,4024,1949,1816041,50404,1663998,101639,0,5659.892508583704,455.1074914162964,160.0162326514608,-18.016232651460797,4556.525887617441,-532.5258876174412
455,2021-05-31,Indonesia,5662,174,5121,367,1821703,50578,1669119,102006,0,5750.914006866963,-88.91400686696306,156.41298612116864,17.587013878831357,4450.020710093953,670.9792899060467
