,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Area (km2),Population,Population Density,Increasing
11452,2021-02-21,Maluku Utara,1.0,0.0,4.0,-3,3933,111,3228,594,31983,1307803,40.89,0
11453,2021-02-21,Kepulauan Riau,24.0,3.0,22.0,-1,8604,217,8142,245,8202,1929400,235.24,1
11454,2021-02-21,Kalimantan Tengah,148.0,2.0,28.0,118,13315,316,11760,1239,153565,2570289,16.74,1
11455,2021-02-21,Jawa Timur,448.0,26.0,531.0,-109,126020,8850,109578,7592,47803,40479023,846.78,0
11456,2021-02-21,Daerah Istimewa Yogyakarta,175.0,8.0,257.0,-90,26456,637,20097,5722,3133,3631015,1158.9,0
11457,2021-02-21,DKI Jakarta,2725.0,55.0,2681.0,-11,328617,5191,310342,13084,664,10846145,16334.31,0
11458,2021-02-21,Jambi,21.0,1.0,24.0,-4,5219,72,3845,1302,50058,3493357,69.79,1
11459,2021-02-21,Sulawesi Utara,42.0,0.0,15.0,27,14813,487,11431,2895,13892,2641884,190.17,0
11460,2021-02-21,Gorontalo,18.0,2.0,9.0,7,4719,128,4263,328,11257,1180651,104.88,1
11461,2021-02-21,Bali,326.0,7.0,204.0,115,32359,865,28601,2893,5780,4216171,729.43,1
11462,2021-02-21,Papua Barat,21.0,0.0,20.0,1,7172,122,6601,449,102955,1140701,11.08,0
11463,2021-02-21,Banten,249.0,6.0,107.0,136,28484,848,28550,-914,9663,10722374,1109.64,1
11464,2021-02-21,Jawa Barat,965.0,8.0,1518.0,-561,197264,2603,166217,28444,35378,45161325,1276.55,0
11465,2021-02-21,Papua,40.0,3.0,12.0,25,16474,209,9105,7160,319036,4340348,13.6,0
11466,2021-02-21,Sumatera Barat,71.0,0.0,55.0,16,28661,641,25934,2086,42013,5519245,131.37,0
11467,2021-02-21,Kalimantan Timur,406.0,12.0,602.0,-208,52505,1244,43214,8047,129067,3552191,27.52,0
11468,2021-02-21,Aceh,1.0,0.0,0.0,1,9457,382,7785,1290,57956,5247257,90.54,0
11469,2021-02-21,Kalimantan Barat,30.0,0.0,21.0,9,4448,33,4039,376,147307,5422814,36.81,0
11470,2021-02-21,Sumatera Selatan,52.0,4.0,40.0,8,15542,728,12995,1819,91592,8217551,89.72,0
11471,2021-02-21,Riau,197.0,1.0,91.0,105,30808,744,29061,1003,87024,6074100,69.8,1
11472,2021-02-21,Nusa Tenggara Timur,100.0,2.0,103.0,-5,8253,200,5435,2618,48718,5411321,111.07,0
11473,2021-02-21,Jawa Tengah,484.0,12.0,226.0,246,148327,6154,93261,48912,32801,36364072,1108.64,0
11474,2021-02-21,Nusa Tenggara Barat,50.0,0.0,6.0,44,8404,329,6644,1431,18572,5270247,283.77,1
11475,2021-02-21,Bengkulu,13.0,1.0,69.0,-57,4803,145,4528,130,19919,1999539,100.38,0
11476,2021-02-21,Sulawesi Selatan,180.0,0.0,334.0,-154,53949,821,49722,3406,46717,9426885,201.78,0
11477,2021-02-21,Lampung,73.0,5.0,132.0,-64,11995,618,10139,1238,34624,9095591,262.7,0
11478,2021-02-21,Kalimantan Utara,11.0,0.0,0.0,11,9082,124,5696,3262,75468,648407,8.59,0
11479,2021-02-21,Sulawesi Tengah,23.0,3.0,71.0,-51,9597,245,7585,1767,61841,2955567,47.79,0
11480,2021-02-21,Kalimantan Selatan,162.0,2.0,153.0,7,20774,697,18277,1800,38744,4023049,103.84,0
11481,2021-02-22,Nusa Tenggara Timur,138.0,17.0,281.0,-160,8391,217,5716,2458,48718,5411321,111.07,1
11482,2021-02-22,Riau,51.0,2.0,94.0,-45,30859,746,29155,958,87024,6074100,69.8,0
11483,2021-02-22,Jambi,20.0,0.0,21.0,-1,5239,72,3866,1301,50058,3493357,69.79,0
11484,2021-02-22,Jawa Barat,2820.0,20.0,2973.0,-173,200084,2623,169190,28271,35378,45161325,1276.55,1
11485,2021-02-22,Bali,278.0,8.0,300.0,-30,32637,873,28901,2863,5780,4216171,729.43,0
11486,2021-02-22,Jawa Tengah,1048.0,41.0,1141.0,-134,149375,6195,94402,48778,32801,36364072,1108.64,1
11487,2021-02-22,Aceh,1.0,0.0,5.0,-4,9458,382,7790,1286,57956,5247257,90.54,1
11488,2021-02-22,Banten,114.0,3.0,246.0,-135,28598,851,28796,-1049,9663,10722374,1109.64,0
11489,2021-02-22,Kepulauan Riau,22.0,0.0,21.0,1,8626,217,8163,246,8202,1929400,235.24,0
11490,2021-02-22,Lampung,92.0,7.0,179.0,-94,12087,625,10318,1144,34624,9095591,262.7,1
11491,2021-02-22,Sumatera Barat,29.0,0.0,227.0,-198,28690,641,26161,1888,42013,5519245,131.37,0
11492,2021-02-22,Jawa Timur,435.0,41.0,644.0,-250,126455,8891,110222,7342,47803,40479023,846.78,0
11493,2021-02-22,Sulawesi Tengah,62.0,1.0,145.0,-84,9659,246,7730,1683,61841,2955567,47.79,1
11494,2021-02-22,Sulawesi Utara,23.0,2.0,94.0,-73,14836,489,11525,2822,13892,2641884,190.17,0
11495,2021-02-22,Maluku Utara,15.0,0.0,49.0,-34,3948,111,3277,560,31983,1307803,40.89,1
11496,2021-02-22,Sumatera Utara,97.0,5.0,106.0,-14,23755,813,20563,2379,72981,14874889,203.82,1
11497,2021-02-22,Sumatera Selatan,45.0,4.0,125.0,-84,15587,732,13120,1735,91592,8217551,89.72,0
11498,2021-02-22,Kalimantan Timur,404.0,14.0,504.0,-114,52909,1258,43718,7933,129067,3552191,27.52,0
11499,2021-02-22,Papua,92.0,0.0,1.0,91,16566,209,9106,7251,319036,4340348,13.6,1
11500,2021-02-22,Kalimantan Selatan,107.0,7.0,194.0,-94,20881,704,18471,1706,38744,4023049,103.84,0
11501,2021-02-22,Kalimantan Utara,95.0,1.0,58.0,36,9177,125,5754,3298,75468,648407,8.59,1
11502,2021-02-22,Papua Barat,31.0,0.0,25.0,6,7203,122,6626,455,102955,1140701,11.08,1
11503,2021-02-22,Maluku,44.0,1.0,20.0,23,6879,106,6151,622,46914,1847097,39.37,1
11504,2021-02-22,Sulawesi Selatan,258.0,2.0,208.0,48,54207,823,49930,3454,46717,9426885,201.78,1
11505,2021-02-22,DKI Jakarta,2465.0,40.0,2305.0,120,331082,5231,312647,13204,664,10846145,16334.31,0
11506,2021-02-22,Gorontalo,2.0,0.0,17.0,-15,4721,128,4280,313,11257,1180651,104.88,0
11507,2021-02-22,Bengkulu,22.0,0.0,6.0,16,4825,145,4534,146,19919,1999539,100.38,1
11508,2021-02-22,Nusa Tenggara Barat,75.0,0.0,3.0,72,8479,329,6647,1503,18572,5270247,283.77,1
11509,2021-02-22,Kepulauan Bangka Belitung,70.0,0.0,79.0,-9,6864,105,5970,789,16424,1379767,84.01,1
11510,2021-02-22,Sulawesi Barat,6.0,0.0,26.0,-20,5091,99,3451,1541,16787,1559984,92.93,0
11511,2021-02-22,Daerah Istimewa Yogyakarta,138.0,7.0,227.0,-96,26594,644,20324,5626,3133,3631015,1158.9,0
11512,2021-02-22,Kalimantan Barat,0.0,0.0,0.0,0,4448,33,4039,376,147307,5422814,36.81,0
11513,2021-02-22,Kalimantan Tengah,64.0,1.0,168.0,-105,13379,317,11928,1134,153565,2570289,16.74,0
11514,2021-02-22,Sulawesi Tenggara,28.0,0.0,27.0,1,9982,191,9133,658,38068,2635461,69.23,1
11515,2021-02-23,Jawa Timur,548.0,36.0,493.0,19,127003,8927,110715,7361,47803,40479023,846.78,1
11516,2021-02-23,Maluku Utara,10.0,1.0,55.0,-46,3958,112,3332,514,31983,1307803,40.89,0
11517,2021-02-23,Sumatera Utara,139.0,6.0,107.0,26,23894,819,20670,2405,72981,14874889,203.82,1
11518,2021-02-23,Sulawesi Selatan,506.0,0.0,270.0,236,54713,823,50200,3690,46717,9426885,201.78,1
11519,2021-02-23,Jawa Barat,359.95121314644126,29.0,2070.0,2494,204677,2652,171260,30765,35378,45161325,1276.55,1
11520,2021-02-23,Kalimantan Utara,193.0,8.0,362.0,-177,9370,133,6116,3121,75468,648407,8.59,1
11521,2021-02-23,Sumatera Barat,60.0,1.0,184.0,-125,28750,642,26345,1763,42013,5519245,131.37,1
11522,2021-02-23,Sulawesi Tengah,90.0,2.0,171.0,-83,9749,248,7901,1600,61841,2955567,47.79,1
11523,2021-02-23,Kalimantan Timur,431.0,7.0,535.0,-111,53340,1265,44253,7822,129067,3552191,27.52,1
11524,2021-02-23,Kepulauan Bangka Belitung,41.0,1.0,43.0,-3,6905,106,6013,786,16424,1379767,84.01,0
11525,2021-02-23,Papua,76.0,2.0,17.0,57,16642,211,9123,7308,319036,4340348,13.6,0
11526,2021-02-23,Kalimantan Barat,28.0,0.0,41.0,-13,4476,33,4080,363,147307,5422814,36.81,0
11527,2021-02-23,Jawa Tengah,830.0,144.0,645.0,41,150205,6339,95047,48819,32801,36364072,1108.64,0
11528,2021-02-23,Kalimantan Selatan,101.0,1.0,117.0,-17,20982,705,18588,1689,38744,4023049,103.84,0
11529,2021-02-23,Lampung,94.0,2.0,126.0,-34,12181,627,10444,1110,34624,9095591,262.7,1
11530,2021-02-23,Sumatera Selatan,60.0,4.0,159.0,-103,15647,736,13279,1632,91592,8217551,89.72,1
11531,2021-02-23,Bengkulu,42.0,0.0,10.0,32,4867,145,4544,178,19919,1999539,100.38,1
11532,2021-02-23,Sulawesi Utara,11.0,0.0,35.0,-24,14847,489,11560,2798,13892,2641884,190.17,0
11533,2021-02-23,Maluku,9.0,0.0,17.0,-8,6888,106,6168,614,46914,1847097,39.37,0
11534,2021-02-23,Jambi,26.0,0.0,22.0,4,5265,72,3888,1305,50058,3493357,69.79,1
11535,2021-02-23,Nusa Tenggara Barat,33.0,2.0,60.0,-29,8512,331,6707,1474,18572,5270247,283.77,0
11536,2021-02-23,Riau,116.0,3.0,59.0,54,30975,749,29214,1012,87024,6074100,69.8,1
11537,2021-02-23,Nusa Tenggara Timur,195.0,6.0,149.0,40,8586,223,5865,2498,48718,5411321,111.07,1
11538,2021-02-23,Banten,251.0,6.0,317.0,-72,28849,857,29113,-1121,9663,10722374,1109.64,1
11539,2021-02-23,Bali,288.0,10.0,354.0,-76,32925,883,29255,2787,5780,4216171,729.43,1
11540,2021-02-23,Kepulauan Riau,16.0,0.0,1.0,15,8642,217,8164,261,8202,1929400,235.24,0
11541,2021-02-23,Gorontalo,10.0,3.0,12.0,-5,4731,131,4292,308,11257,1180651,104.88,1
11542,2021-02-23,Kalimantan Tengah,75.0,0.0,127.0,-52,13454,317,12055,1082,153565,2570289,16.74,1
11543,2021-02-23,Daerah Istimewa Yogyakarta,228.0,10.0,242.0,-24,26822,654,20566,5602,3133,3631015,1158.9,1
11544,2021-02-23,Aceh,29.0,0.0,7.0,22,9487,382,7797,1308,57956,5247257,90.54,1
11545,2021-02-23,Sulawesi Tenggara,7.0,1.0,45.0,-39,9989,192,9178,619,38068,2635461,69.23,0
11546,2021-02-23,Papua Barat,32.0,2.0,19.0,11,7235,124,6645,466,102955,1140701,11.08,1
11547,2021-02-23,DKI Jakarta,782.0,45.0,2052.0,-1315,331864,5276,314699,11889,664,10846145,16334.31,0
11548,2021-02-23,Sulawesi Barat,89.0,0.0,57.0,32,5180,99,3508,1573,16787,1559984,92.93,1
11549,2021-02-24,Bali,307.0,6.0,303.0,-2,33232,889,29558,2785,5780,4216171,729.43,1
11550,2021-02-24,Jawa Tengah,1263.0,78.0,571.0,614,151468,6417,95618,49433,32801,36364072,1108.64,1
11551,2021-02-24,Aceh,26.0,0.0,8.0,18,9513,382,7805,1326,57956,5247257,90.54,0
11552,2021-02-24,Kalimantan Barat,27.0,0.0,17.0,10,4503,33,4097,373,147307,5422814,36.81,0
11553,2021-02-24,Kalimantan Tengah,62.0,5.0,71.0,-14,13516,322,12126,1068,153565,2570289,16.74,0
11554,2021-02-24,Kalimantan Selatan,133.0,3.0,129.0,1,21115,708,18717,1690,38744,4023049,103.84,1
11555,2021-02-24,Gorontalo,2.0,0.0,9.0,-7,4733,131,4301,301,11257,1180651,104.88,0
11556,2021-02-24,Bengkulu,16.0,0.0,10.0,6,4883,145,4554,184,19919,1999539,100.38,0
11557,2021-02-24,Daerah Istimewa Yogyakarta,201.0,6.0,253.0,-58,27023,660,20819,5544,3133,3631015,1158.9,0
11558,2021-02-24,Sumatera Selatan,57.0,3.0,23.0,31,15704,739,13302,1663,91592,8217551,89.72,0
11559,2021-02-24,Sulawesi Selatan,388.0,3.0,293.0,92,55101,826,50493,3782,46717,9426885,201.78,0
11560,2021-02-24,Sulawesi Tengah,65.0,1.0,42.0,22,9814,249,7943,1622,61841,2955567,47.79,0
11561,2021-02-24,Lampung,68.0,3.0,93.0,-28,12249,630,10537,1082,34624,9095591,262.7,0
11562,2021-02-24,Jambi,56.0,0.0,48.0,8,5321,72,3936,1313,50058,3493357,69.79,1
11563,2021-02-24,Nusa Tenggara Barat,20.0,0.0,25.0,-5,8532,331,6732,1469,18572,5270247,283.77,0
11564,2021-02-24,Sumatera Barat,87.0,0.0,189.0,-102,28837,642,26534,1661,42013,5519245,131.37,1
11565,2021-02-24,Sulawesi Barat,10.0,0.0,49.0,-39,5190,99,3557,1534,16787,1559984,92.93,0
11566,2021-02-24,Kalimantan Utara,8.0,8.0,923.0,-923,9378,141,7039,2198,75468,648407,8.59,0
11567,2021-02-24,Jawa Barat,2317.0,10.0,1599.0,708,206994,2662,172859,31473,35378,45161325,1276.55,0
11568,2021-02-24,Sulawesi Utara,15.0,0.0,127.0,-112,14862,489,11687,2686,13892,2641884,190.17,1
11569,2021-02-24,Maluku,14.0,0.0,21.0,-7,6902,106,6189,607,46914,1847097,39.37,1
11570,2021-02-24,Kalimantan Timur,423.0,15.0,537.0,-129,53763,1280,44790,7693,129067,3552191,27.52,0
11571,2021-02-24,Kepulauan Riau,15.0,1.0,19.0,-5,8657,218,8183,256,8202,1929400,235.24,0
11572,2021-02-24,Maluku Utara,12.0,0.0,0.0,12,3970,112,3332,526,31983,1307803,40.89,1
11573,2021-02-24,Papua Barat,52.0,0.0,34.0,18,7287,124,6679,484,102955,1140701,11.08,1
11574,2021-02-24,Banten,41.0,7.0,185.0,-151,28890,864,29298,-1272,9663,10722374,1109.64,0
11575,2021-02-24,Sumatera Utara,122.0,1.0,100.0,21,24016,820,20770,2426,72981,14874889,203.82,0
11576,2021-02-24,Sulawesi Tenggara,10.0,0.0,17.0,-7,9999,192,9195,612,38068,2635461,69.23,1
11577,2021-02-24,Papua,41.0,1.0,19.0,21,16683,212,9142,7329,319036,4340348,13.6,0
11578,2021-02-24,Kepulauan Bangka Belitung,236.0,2.0,66.0,168,7141,108,6079,954,16424,1379767,84.01,1
11579,2021-02-24,Nusa Tenggara Timur,95.0,21.0,280.0,-206,8681,244,6145,2292,48718,5411321,111.07,0
11580,2021-02-24,Riau,110.0,2.0,55.0,53,31085,751,29269,1065,87024,6074100,69.8,0
11581,2021-02-24,DKI Jakarta,782.0,35.0,1857.0,-1110,332646,5311,316556,10779,664,10846145,16334.31,1
11582,2021-02-24,Jawa Timur,580.0,29.0,696.0,-145,127583,8956,111411,7216,47803,40479023,846.78,1
11583,2021-02-25,Sumatera Selatan,75.0,2.0,44.0,29,15779,741,13346,1692,91592,8217551,89.72,1
11584,2021-02-25,Kalimantan Timur,395.0,10.0,728.0,-343,54158,1290,45518,7350,129067,3552191,27.52,0
11585,2021-02-25,Maluku,30.0,0.0,48.0,-18,6932,106,6237,589,46914,1847097,39.37,1
11586,2021-02-25,Sulawesi Barat,7.0,2.0,30.0,-25,5197,101,3587,1509,16787,1559984,92.93,0
11587,2021-02-25,Sulawesi Utara,18.0,1.0,26.0,-9,14880,490,11713,2677,13892,2641884,190.17,1
11588,2021-02-25,Daerah Istimewa Yogyakarta,228.0,3.0,256.0,-31,27251,663,21075,5513,3133,3631015,1158.9,1
11589,2021-02-25,DKI Jakarta,1581.0,55.0,2656.0,-1130,334227,5366,319212,9649,664,10846145,16334.31,1
11590,2021-02-25,Kepulauan Riau,8.0,0.0,75.0,-67,8665,218,8258,189,8202,1929400,235.24,0
11591,2021-02-25,Bali,263.0,9.0,307.0,-53,33495,898,29865,2732,5780,4216171,729.43,0
11592,2021-02-25,Papua Barat,33.0,1.0,32.0,0,7320,125,6711,484,102955,1140701,11.08,0
11593,2021-02-25,Kalimantan Tengah,52.0,2.0,59.0,-9,13568,324,12185,1059,153565,2570289,16.74,0
11594,2021-02-25,Sulawesi Tenggara,16.0,1.0,63.0,-48,10015,193,9258,564,38068,2635461,69.23,1
11595,2021-02-25,Aceh,10.0,1.0,0.0,9,9523,383,7805,1335,57956,5247257,90.54,0
11596,2021-02-25,Jambi,28.0,1.0,39.0,-12,5349,73,3975,1301,50058,3493357,69.79,0
11597,2021-02-25,Gorontalo,22.0,2.0,22.0,-2,4755,133,4323,299,11257,1180651,104.88,1
11598,2021-02-25,Sumatera Utara,153.0,4.0,107.0,42,24169,824,20877,2468,72981,14874889,203.82,1
11599,2021-02-25,Nusa Tenggara Barat,44.0,1.0,107.0,-64,8576,332,6839,1405,18572,5270247,283.77,1
11600,2021-02-25,Lampung,68.0,2.0,130.0,-64,12317,632,10667,1018,34624,9095591,262.7,1
11601,2021-02-25,Nusa Tenggara Timur,202.0,1.0,97.0,104,8883,245,6242,2396,48718,5411321,111.07,1
11602,2021-02-25,Banten,263.0,4.0,214.0,45,29153,868,29512,-1227,9663,10722374,1109.64,1
11603,2021-02-25,Jawa Tengah,825.0,69.0,1221.0,-465,152293,6486,96839,48968,32801,36364072,1108.64,0
11604,2021-02-25,Sumatera Barat,83.0,0.0,133.0,-50,28920,642,26667,1611,42013,5519245,131.37,0
11605,2021-02-25,Maluku Utara,5.0,0.0,0.0,5,3975,112,3332,531,31983,1307803,40.89,0
11606,2021-02-25,Riau,133.0,2.0,63.0,68,31218,753,29332,1133,87024,6074100,69.8,1
11607,2021-02-25,Jawa Barat,2419.0,4.0,1337.0,1078,209413,2666,174196,32551,35378,45161325,1276.55,1
11608,2021-02-25,Sulawesi Tengah,67.0,1.0,181.0,-115,9881,250,8124,1507,61841,2955567,47.79,1
11609,2021-02-25,Sulawesi Selatan,423.0,3.0,325.0,95,55524,829,50818,3877,46717,9426885,201.78,1
11610,2021-02-25,Papua,51.0,0.0,22.0,29,16734,212,9164,7358,319036,4340348,13.6,1
11611,2021-02-25,Bengkulu,11.0,0.0,1.0,10,4894,145,4555,194,19919,1999539,100.38,0
11612,2021-02-25,Kalimantan Utara,47.0,1.0,117.0,-71,9425,142,7156,2127,75468,648407,8.59,1
11613,2021-02-25,Jawa Timur,554.0,34.0,561.0,-41,128137,8990,111972,7175,47803,40479023,846.78,0
11614,2021-02-25,Kepulauan Bangka Belitung,45.0,1.0,286.0,-242,7186,109,6365,712,16424,1379767,84.01,0
11615,2021-02-25,Kalimantan Barat,32.0,0.0,27.0,5,4535,33,4124,378,147307,5422814,36.81,1
11616,2021-02-25,Kalimantan Selatan,179.0,5.0,93.0,81,21294,713,18810,1771,38744,4023049,103.84,1
11617,2021-02-26,Sulawesi Tenggara,10.0,0.0,22.0,-12,10025,193,9280,552,38068,2635461,69.23,0
11618,2021-02-26,Kepulauan Bangka Belitung,70.0,1.0,58.0,11,7256,110,6423,723,16424,1379767,84.01,1
11619,2021-02-26,Sumatera Utara,130.0,5.0,116.0,9,24299,829,20993,2477,72981,14874889,203.82,0
11620,2021-02-26,Gorontalo,19.0,0.0,17.0,2,4774,133,4340,301,11257,1180651,104.88,0
11621,2021-02-26,Bengkulu,20.0,1.0,15.0,4,4914,146,4570,198,19919,1999539,100.38,1
11622,2021-02-26,Jawa Timur,544.0,20.0,598.0,-74,128681,9010,112570,7101,47803,40479023,846.78,0
11623,2021-02-26,Nusa Tenggara Barat,65.0,0.0,121.0,-56,8641,332,6960,1349,18572,5270247,283.77,1
11624,2021-02-26,Maluku Utara,6.0,0.0,49.0,-43,3981,112,3381,488,31983,1307803,40.89,1
11625,2021-02-26,Kalimantan Selatan,186.0,3.0,294.0,-111,21480,716,19104,1660,38744,4023049,103.84,1
11626,2021-02-26,Kalimantan Timur,485.0,7.0,426.0,52,54643,1297,45944,7402,129067,3552191,27.52,1
11627,2021-02-26,Papua Barat,37.0,0.0,43.0,-6,7357,125,6754,478,102955,1140701,11.08,1
11628,2021-02-26,Sumatera Barat,97.0,1.0,137.0,-41,29017,643,26804,1570,42013,5519245,131.37,1
11629,2021-02-26,Aceh,8.0,0.0,21.0,-13,9531,383,7826,1322,57956,5247257,90.54,0
11630,2021-02-26,Kepulauan Riau,19.0,0.0,14.0,5,8684,218,8272,194,8202,1929400,235.24,1
11631,2021-02-26,DKI Jakarta,1662.0,42.0,1864.0,-244,335889,5408,321076,9405,664,10846145,16334.31,1
11632,2021-02-26,Lampung,68.0,4.0,115.0,-51,12385,636,10782,967,34624,9095591,262.7,1
11633,2021-02-26,Jambi,24.0,1.0,39.0,-16,5373,74,4014,1285,50058,3493357,69.79,0
11634,2021-02-26,Papua,160.0,0.0,37.0,123,16894,212,9201,7481,319036,4340348,13.6,1
11635,2021-02-26,Riau,69.0,4.0,85.0,-20,31287,757,29417,1113,87024,6074100,69.8,0
11636,2021-02-26,Bali,330.0,10.0,307.0,13,33825,908,30172,2745,5780,4216171,729.43,1
11637,2021-02-26,Sumatera Selatan,39.0,3.0,64.0,-28,15818,744,13410,1664,91592,8217551,89.72,0
11638,2021-02-26,Banten,236.0,3.0,281.0,-48,29389,871,29793,-1275,9663,10722374,1109.64,0
11639,2021-02-26,Sulawesi Tengah,85.0,4.0,31.0,50,9966,254,8155,1557,61841,2955567,47.79,1
11640,2021-02-26,Jawa Tengah,659.0,133.0,1107.0,-581,152952,6619,97946,48387,32801,36364072,1108.64,0
11641,2021-02-26,Jawa Barat,2337.0,11.0,1012.0,1314,211750,2677,175208,33865,35378,45161325,1276.55,0
11642,2021-02-26,Nusa Tenggara Timur,116.0,4.0,104.0,8,8999,249,6346,2404,48718,5411321,111.07,0
11643,2021-02-26,Kalimantan Tengah,112.0,0.0,12.0,100,13680,324,12197,1159,153565,2570289,16.74,1
11644,2021-02-26,Sulawesi Barat,17.0,1.0,77.0,-61,5214,102,3664,1448,16787,1559984,92.93,1
11645,2021-02-26,Daerah Istimewa Yogyakarta,174.0,4.0,223.0,-53,27425,667,21298,5460,3133,3631015,1158.9,0
11646,2021-02-26,Kalimantan Barat,39.0,0.0,22.0,17,4574,33,4146,395,147307,5422814,36.81,1
11647,2021-02-26,Sulawesi Utara,66.0,2.0,121.0,-57,14946,492,11834,2620,13892,2641884,190.17,1
11648,2021-02-26,Sulawesi Selatan,339.0,4.0,206.0,129,55863,833,51024,4006,46717,9426885,201.78,0
11649,2021-02-26,Kalimantan Utara,12.0,3.0,49.0,-40,9437,145,7205,2087,75468,648407,8.59,0
11650,2021-02-26,Maluku,24.0,0.0,10.0,14,6956,106,6247,603,46914,1847097,39.37,0
11651,2021-02-27,Kepulauan Riau,11.0,0.0,7.0,4,8695,218,8279,198,8202,1929400,235.24,0
11652,2021-02-27,Sulawesi Tengah,47.0,3.0,63.0,-19,10013,257,8218,1538,61841,2955567,47.79,0
11653,2021-02-27,Kalimantan Utara,185.0,0.0,1.0,184,9622,145,7206,2271,75468,648407,8.59,1
11654,2021-02-27,Sumatera Utara,119.0,3.0,118.0,-2,24418,832,21111,2475,72981,14874889,203.82,0
11655,2021-02-27,Jawa Timur,446.0,21.0,445.0,-20,129127,9031,113015,7081,47803,40479023,846.78,0
11656,2021-02-27,Kalimantan Selatan,187.0,1.0,128.0,58,21667,717,19232,1718,38744,4023049,103.84,1
11657,2021-02-27,Kalimantan Barat,27.0,0.0,25.0,2,4601,33,4171,397,147307,5422814,36.81,0
11658,2021-02-27,Sulawesi Selatan,249.0,2.0,238.0,9,56112,835,51262,4015,46717,9426885,201.78,0
11659,2021-02-27,Nusa Tenggara Barat,32.0,0.0,28.0,4,8673,332,6988,1353,18572,5270247,283.77,0
11660,2021-02-27,Bengkulu,13.0,1.0,12.0,0,4927,147,4582,198,19919,1999539,100.38,0
11661,2021-02-27,Lampung,82.0,1.0,35.0,46,12467,637,10817,1013,34624,9095591,262.7,1
11662,2021-02-27,Sumatera Selatan,60.0,1.0,120.0,-61,15878,745,13530,1603,91592,8217551,89.72,1
11663,2021-02-27,Sumatera Barat,81.0,0.0,95.0,-14,29098,643,26899,1556,42013,5519245,131.37,0
11664,2021-02-27,Papua,93.0,0.0,31.0,62,16987,212,9232,7543,319036,4340348,13.6,0
11665,2021-02-27,Banten,37.0,7.0,178.0,-148,29426,878,29971,-1423,9663,10722374,1109.64,0
11666,2021-02-27,Jawa Barat,1128.0,12.0,938.0,178,212878,2689,176146,34043,35378,45161325,1276.55,0
11667,2021-02-27,Aceh,3.0,1.0,8.0,-6,9534,384,7834,1316,57956,5247257,90.54,0
11668,2021-02-27,Sulawesi Tenggara,14.0,0.0,0.0,14,10039,193,9280,566,38068,2635461,69.23,1
11669,2021-02-27,DKI Jakarta,1736.0,44.0,1163.0,529,337625,5452,322239,9934,664,10846145,16334.31,1
11670,2021-02-27,Papua Barat,33.0,0.0,29.0,4,7390,125,6783,482,102955,1140701,11.08,0
11671,2021-02-27,Gorontalo,2.0,2.0,11.0,-11,4776,135,4351,290,11257,1180651,104.88,0
11672,2021-02-27,Maluku,28.0,0.0,9.0,19,6984,106,6256,622,46914,1847097,39.37,1
11673,2021-02-27,Daerah Istimewa Yogyakarta,228.0,7.0,218.0,3,27653,674,21516,5463,3133,3631015,1158.9,1
11674,2021-02-27,Bali,151.0,6.0,280.0,-135,33976,914,30452,2610,5780,4216171,729.43,0
11675,2021-02-27,Sulawesi Barat,6.0,0.0,43.0,-37,5220,102,3707,1411,16787,1559984,92.93,0
11676,2021-02-27,Kalimantan Timur,378.0,7.0,655.0,-284,55021,1304,46599,7118,129067,3552191,27.52,0
11677,2021-02-27,Kepulauan Bangka Belitung,44.0,1.0,88.0,-45,7300,111,6511,678,16424,1379767,84.01,0
11678,2021-02-27,Nusa Tenggara Timur,140.0,7.0,97.0,36,9139,256,6443,2440,48718,5411321,111.07,1
11679,2021-02-27,Jambi,83.0,0.0,40.0,43,5456,74,4054,1328,50058,3493357,69.79,1
11680,2021-02-27,Jawa Tengah,633.0,69.0,2494.0,-1930,153585,6688,100440,46457,32801,36364072,1108.64,0
11681,2021-02-27,Sulawesi Utara,42.0,0.0,26.0,16,14988,492,11860,2636,13892,2641884,190.17,0
11682,2021-02-27,Riau,49.0,4.0,56.0,-11,31336,761,29473,1102,87024,6074100,69.8,0
11683,2021-02-27,Maluku Utara,1.0,1.0,0.0,0,3982,113,3381,488,31983,1307803,40.89,0
11684,2021-02-27,Kalimantan Tengah,97.0,1.0,35.0,61,13777,325,12232,1220,153565,2570289,16.74,0
11685,2021-02-28,Jawa Timur,325.0,26.0,561.0,-262,129452,9057,113576,6819,47803,40479023,846.78,0
11686,2021-02-28,Kalimantan Tengah,74.0,0.0,61.0,13,13851,325,12293,1233,153565,2570289,16.74,0
11687,2021-02-28,Sulawesi Tenggara,4.0,1.0,2.0,1,10043,194,9282,567,38068,2635461,69.23,0
11688,2021-02-28,Jawa Tengah,310.0,16.0,2701.0,-2407,153895,6704,103141,44050,32801,36364072,1108.64,0
11689,2021-02-28,Kalimantan Timur,373.0,5.0,464.0,-96,55394,1309,47063,7022,129067,3552191,27.52,0
11690,2021-02-28,Banten,46.0,4.0,220.0,-178,29472,882,30191,-1601,9663,10722374,1109.64,1
11691,2021-02-28,Sumatera Utara,110.0,5.0,106.0,-1,24528,837,21217,2474,72981,14874889,203.82,0
11692,2021-02-28,Kalimantan Utara,72.0,0.0,0.0,72,9694,145,7206,2343,75468,648407,8.59,0
