,New Cases EMA
797,67.92799689828895
798,27.171198759315583
799,10.868479503726235
800,7.347391801490494
801,34.1389567205962
802,13.65558268823848
803,5.4622330752953925
804,2.184893230118157
805,0.8739572920472629
806,0.3495829168189052
807,0.13983316672756207
808,73.25593326669103
809,29.302373306676415
810,11.720949322670567
811,7.088379729068226
812,2.8353518916272904
813,1.1341407566509163
814,0.45365630266036655
815,0.7814625210641466
816,0.3125850084256587
817,0.12503400337026346
818,0.05001360134810539
819,0.020005440539242157
820,48.6080021762157
821,19.44320087048628
822,10.777280348194513
823,4.310912139277805
824,2.324364855711122
825,22.529745942284446
826,13.811898376913778
827,7.324759350765511
828,2.9299037403062047
829,1.171961496122482
830,0.46878459844899284
831,1.987513839379597
832,4.395005535751839
833,4.758002214300736
834,5.503200885720294
835,2.2012803542881176
836,0.880512141715247
837,3.9522048566860986
838,1.5808819426744396
839,0.6323527770697759
840,0.2529411108279104
841,0.10117644433116416
842,0.6404705777324656
843,0.8561882310929863
844,3.9424752924371944
845,2.1769901169748778
846,3.2707960467899513
847,1.9083184187159805
848,3.7633273674863923
849,1.505330946994557
850,0.6021323787978229
851,15.240852951519129
852,10.296341180607651
853,7.71853647224306
854,7.287414588897224
855,7.71496583555889
856,3.085986334223556
857,19.23439453368942
858,14.89375781347577
859,7.757503125390308
860,3.1030012501561233
861,16.241200500062448
862,6.49648020002498
863,2.598592080009992
864,2.239436832003997
865,1.495774732801599
866,0.5983098931206395
867,2.0393239572482558
868,5.615729582899302
869,4.046291833159721
870,7.618516733263888
871,4.247406693305556
872,87.49896267732223
873,34.999585070928894
874,19.399834028371558
875,7.7599336113486235
876,3.1039734445394496
877,1.84158937781578
878,0.736635751126312
879,3.294654300450525
880,6.11786172018021
881,4.247144688072084
882,5.898857875228834
883,10.159543150091533
884,7.6638172600366135
885,3.0655269040146456
886,1.2262107616058584
887,11.290484304642343
888,4.516193721856937
889,6.606477488742775
890,4.44259099549711
891,2.377036398198844
892,0.9508145592795376
893,5.780325823711815
894,11.312130329484726
895,7.524852131793891
896,19.209940852717555
897,8.283976341087023
898,3.313590536434809
899,1.9254362145739239
900,4.9701744858295696
901,10.988069794331828
902,108.79522791773272
903,44.11809116709309
904,17.64723646683724
905,11.858894586734895
906,13.74355783469396
907,7.297423133877584
908,2.9189692535510336
909,1.1675877014204135
910,7.067035080568165
911,41.82681403222727
912,16.730725612890907
913,6.6922902451563635
914,2.6769160980625455
915,1.0707664392250182
916,0.4283065756900073
917,0.17132263027600292
918,5.468529052110401
919,2.7874116208441606
920,1.7149646483376642
921,9.685985859335066
922,15.274394343734027
923,11.509757737493612
924,8.803903094997445
925,3.521561237998978
926,1.4086244951995912
927,0.5634497980798365
928,8.625379919231936
929,4.050151967692774
930,103.62006078707711
931,52.848024314830845
932,29.539209725932338
933,13.015683890372935
934,5.206273556149174
935,2.08250942245967
936,6.833003768983868
937,6.333201507593547
938,3.1332806030374187
939,1.2533122412149675
940,0.501324896485987
941,25.400529958594394
942,10.160211983437758
943,4.064084793375104
944,7.625633917350042
945,3.050253566940017
946,1.2201014267760069
947,23.288040570710404
948,11.115216228284162
949,4.446086491313665
950,1.778434596525466
951,2.5113738386101865
952,1.0045495354440745
953,1.0018198141776298
954,0.4007279256710519
955,6.76029117026842
956,63.30411646810736
957,29.521646587242945
958,15.408658634897177
959,18.76346345395887
960,7.505385381583548
961,23.40215415263342
962,11.160861661053367
963,6.864344664421347
964,8.74573786576854
965,8.898295146307415
966,7.159318058522966
967,2.8637272234091866
968,2.3454908893636746
969,0.9381963557454699
970,7.575278542298188
971,13.830111416919275
972,5.53204456676771
973,4.612817826707084
974,1.8451271306828336
975,18.738050852273133
976,12.895220340909253
977,5.158088136363702
978,4.463235254545481
979,2.3852941018181926
980,0.9541176407272771
981,1.5816470562909108
982,2.4326588225163643
983,0.9730635290065458
984,3.3892254116026184
985,4.955690164641047
986,69.78227606585642
987,27.91291042634257
988,11.165164170537029
989,30.266065668214814
990,12.106426267285926
991,6.64257050691437
992,9.857028202765747
993,6.942811281106299
994,2.7771245124425197
995,1.110849804977008
996,16.644339921990802
997,6.657735968796321
998,2.6630943875185284
999,1.6652377550074116
1000,3.6660951020029646
1001,3.866438040801186
1002,2.1465752163204743
1003,0.8586300865281897
1004,1.543452034611276
1005,15.01738081384451
1006,6.6069523255378035
1007,32.642780930215125
1008,24.45711237208605
1009,9.782844948834422
1010,8.113137979533768
1011,3.2452551918135075
1012,1.298102076725403
1013,0.5192408306901612
1014,0.20769633227606452
1015,4.283078532910426
1016,1.7132314131641704
1017,3.085292565265668
1018,1.2341170261062673
1019,0.4936468104425069
1020,1.3974587241770027
1021,0.5589834896708011
1022,0.22359339586832047
1023,2.489437358347328
1024,0.9957749433389312
1025,0.3983099773355725
1026,0.159323990934229
1027,0.0637295963736916
1028,0.025491838549476644
1029,0.010196735419790659
1030,0.004078694167916264
1031,8.401631477667166
1032,21.360652591066867
1033,8.544261036426747
1034,47.8177044145707
1035,22.12708176582828
1036,8.850832706331312
1037,4.740333082532525
1038,3.0961332330130102
1039,1.2384532932052041
1040,2.8953813172820815
1041,4.158152526912833
1042,1.663261010765133
1043,7.265304404306053
1044,15.50612176172242
1045,6.202448704688969
1046,2.480979481875588
1047,2.192391792750235
1048,4.4769567171000935
1049,2.3907826868400375
1050,0.956313074736015
1051,0.382525229894406
1052,4.953010091957762
1053,6.181204036783106
1054,2.4724816147132422
1055,2.188992645885297
1056,2.075597058354119
1057,0.8302388233416477
1058,0.9320955293366591
1059,2.1728382117346636
1060,6.869135284693866
1061,8.747654113877546
1062,5.299061645551019
1063,2.1196246582204075
1064,0.847849863288163
1065,0.33913994531526526
1066,0.7356559781261061
1067,3.2942623912504425
1068,3.717704956500177
1069,3.887081982600071
1070,1.5548327930400285
1071,0.6219331172160114
1072,110.0487732468864
1073,44.619509298754565
1074,20.847803719501826
1075,11.93912148780073
1076,11.375648595120293
1077,66.95025943804812
1078,26.78010377521925
1079,10.712041510087701
1080,4.284816604035081
1081,6.513926641614033
1082,3.2055706566456132
1083,67.28222826265825
1084,35.9128913050633
1085,16.16515652202532
1086,7.666062608810129
1087,3.0664250435240517
1088,1.8265700174096207
1089,0.7306280069638483
1090,3.2922512027855393
1091,1.3169004811142158
1092,3.5267601924456864
1093,2.0107040769782745
1094,3.20428163079131
1095,10.281712652316525
1096,9.51268506092661
1097,3.8050740243706445
1098,1.522029609748258
1099,0.6088118438993032
1100,8.043524737559721
1101,5.017409895023889
1102,2.0069639580095555
1103,22.40278558320382
1104,8.961114233281528
1105,27.58444569331261
1106,17.033778277325045
1107,9.213511310930018
1108,3.6854045243720073
1109,1.474161809748803
1110,0.5896647238995212
1111,1.4358658895598084
1112,0.5743463558239233
1113,3.2297385423295695
1114,1.891895416931828
1115,1.3567581667727313
1116,9.542703266709093
1117,4.417081306683637
1118,5.966832522673455
1119,6.586733009069382
1120,2.6346932036277533
1121,1.0538772814511013
1122,1.0215509125804405
1123,0.40862036503217625
1124,40.963448146012865
1125,22.985379258405146
1126,9.194151703362058
1127,6.077660681344824
1128,13.83106427253793
1129,5.532425709015172
1130,2.2129702836060687
1131,2.0851881134424275
1132,6.834075245376971
1133,2.7336300981507886
1134,4.093452039260315
1135,5.837380815704126
1136,18.53495232628165
1137,14.01398093051266
1138,8.605592372205065
1139,76.64223694888203
1140,31.856894779552814
1141,23.542757911821127
1142,10.01710316472845
1143,5.206841265891381
1144,3.882736506356552
1145,1.5530946025426209
1146,3.6212378410170483
1147,3.8484951364068194
1148,16.539398054562728
1149,6.615759221825091
1150,9.246303688730036
1151,3.6985214754920146
1152,13.479408590196806
1153,5.3917634360787225
1154,2.756705374431489
1155,25.702682149772592
1156,12.081072859909039
1157,11.432429143963615
1158,4.572971657585446
1159,2.4291886630341786
1160,1.5716754652136715
1161,6.628670186085468
1162,2.6514680744341876
1163,4.060587229773676
1164,1.6242348919094702
1165,4.249693956763788
1166,14.899877582705514
1167,19.759951033082203
1168,13.903980413232881
1169,5.561592165293153
1170,3.424636866117261
1171,24.169854746446905
1172,20.46794189857876
1173,50.7871767594315
1174,20.314870703772602
1175,8.125948281509041
1176,6.2503793126036165
1177,2.5001517250414467
1178,8.80006069001658
1179,50.32002427600663
1180,23.728009710402652
1181,10.091203884161061
1182,4.036481553664425
1183,46.61459262146577
1184,19.845837048586308
1185,7.938334819434523
1186,13.975333927773809
1187,10.990133571109524
1188,4.996053428443809
1189,1.9984213713775238
1190,0.7993685485510096
1191,1.519747419420404
1192,8.407898967768162
1193,3.963159587107265
1194,48.3852638348429
1195,22.95410553393716
1196,10.981642213574865
1197,4.392656885429946
1198,2.9570627541719787
1199,8.98282510166879
1200,3.5931300406675164
1201,3.8372520162670067
1202,1.5349008065068028
1203,0.6139603226027212
1204,6.845584129041088
1205,33.938233651616436
1206,15.375293460646574
1207,6.15011738425863
1208,10.860046953703453
1209,11.54401878148138
1210,5.817607512592552
1211,2.927043005037021
1212,17.97081720201481
1213,10.788326880805924
1214,15.71533075232237
1215,15.286132300928948
1216,6.11445292037158
1217,2.445781168148632
1218,2.7783124672594526
1219,2.911324986903781
1220,3.5645299947615126
1221,24.225811997904607
1222,9.690324799161843
1223,3.8761299196647374
1224,2.150451967865895
1225,5.660180787146357
1226,2.264072314858543
1227,3.905628925943417
1228,6.362251570377367
1229,2.544900628150947
1230,63.417960251260375
1231,27.76718410050415
1232,11.10687364020166
1233,6.842749456080664
1234,8.737099782432265
1235,10.094839912972907
1236,10.037935965189163
1237,4.015174386075666
1238,4.6060697544302664
1239,5.442427901772106
1240,2.1769711607088427
1241,1.4707884642835372
1242,4.188315385713414
1243,1.675326154285366
1244,3.0701304617141463
1245,1.2280521846856587
1246,1.6912208738742636
1247,7.876488349549705
1248,5.550595339819882
1249,2.220238135927953
1250,0.8880952543711813
1251,6.955238101748472
1252,2.7820952406993893
1253,1.1128380962797557
1254,0.4451352385119023
1255,0.17805409540476091
1256,4.871221638161904
1257,22.34848865526476
1258,8.939395462105905
1259,4.175758184842362
1260,8.870303273936944
1261,3.548121309574778
1262,2.019248523829911
1263,0.8076994095319645
1264,0.3230797638127858
1265,6.129231905525114
1266,9.651692762210045
1267,3.8606771048840183
1268,1.5442708419536073
1269,13.817708336781442
1270,5.527083334712577
1271,2.810833333885031
1272,5.324333333554012
1273,2.129733333421605
1274,12.251893333368642
1275,6.100757333347457
1276,2.440302933338983
1277,40.57612117333559
1278,16.230448469334238
1279,6.492179387733696
1280,2.5968717550934786
1281,1.0387487020373916
1282,1.0154994808149567
1283,5.206199792325982
1284,36.88247991693039
1285,15.352991966772157
1286,19.341196786708863
1287,16.736478714683546
1288,12.694591485873419
1289,5.0778365943493675
1290,2.031134637739747
1291,14.612453855095898
1292,5.84498154203836
1293,2.337992616815344
1294,2.1351970467261374
1295,2.6540788186904547
1296,1.6616315274761817
1297,1.8646526109904726
1298,13.945861044396189
1299,5.578344417758476
1300,2.2313377671033905
1301,4.4925351068413555
1302,2.9970140427365424
1303,1.198805617094617
